rel_frame_id,query,top1,top5,top10,top15,ground_truth
video9513,a man and woman performing in front of judes,"[[9834, 1.4045605659484863]]","[[9834, 1.4045605659484863], [7351, 1.452082633972168], [9686, 1.4603118896484375], [9827, 1.4618555307388306], [7747, 1.4755371809005737]]","[[9834, 1.4045605659484863], [7351, 1.452082633972168], [9686, 1.4603118896484375], [9827, 1.4618555307388306], [7747, 1.4755371809005737], [8441, 1.4766274690628052], [9513, 1.4824557304382324], [8926, 1.4949417114257812], [8945, 1.49495530128479], [8044, 1.5022445917129517]]","[[9834, 1.4045605659484863], [7351, 1.452082633972168], [9686, 1.4603118896484375], [9827, 1.4618555307388306], [7747, 1.4755371809005737], [8441, 1.4766274690628052], [9513, 1.4824557304382324], [8926, 1.4949417114257812], [8945, 1.49495530128479], [8044, 1.5022445917129517], [8073, 1.5042660236358643], [8336, 1.5049794912338257], [8786, 1.5074329376220703], [8445, 1.5088226795196533], [7558, 1.5104012489318848]]",9513
video7173,a woman is mixing nailpolish and putting an egg into it,"[[7173, 1.3345580101013184]]","[[7173, 1.3345580101013184], [9731, 1.3381831645965576], [7561, 1.3483151197433472], [9256, 1.3521032333374023], [9349, 1.375859260559082]]","[[7173, 1.3345580101013184], [9731, 1.3381831645965576], [7561, 1.3483151197433472], [9256, 1.3521032333374023], [9349, 1.375859260559082], [7140, 1.3799519538879395], [7909, 1.3801465034484863], [9022, 1.3942307233810425], [8300, 1.4036015272140503], [8774, 1.406206488609314]]","[[7173, 1.3345580101013184], [9731, 1.3381831645965576], [7561, 1.3483151197433472], [9256, 1.3521032333374023], [9349, 1.375859260559082], [7140, 1.3799519538879395], [7909, 1.3801465034484863], [9022, 1.3942307233810425], [8300, 1.4036015272140503], [8774, 1.406206488609314], [8057, 1.4068323373794556], [7977, 1.4113247394561768], [9335, 1.4132452011108398], [9798, 1.414384365081787], [8791, 1.416843056678772]]",7173
video9205,a woman interviewing about her part in a protest happening in brazil,"[[9028, 1.3891688585281372]]","[[9028, 1.3891688585281372], [7341, 1.4463679790496826], [8311, 1.471369743347168], [9205, 1.47391939163208], [7364, 1.4794237613677979]]","[[9028, 1.3891688585281372], [7341, 1.4463679790496826], [8311, 1.471369743347168], [9205, 1.47391939163208], [7364, 1.4794237613677979], [7162, 1.4829365015029907], [8906, 1.489112377166748], [7580, 1.5004714727401733], [9245, 1.5031218528747559], [8650, 1.5034109354019165]]","[[9028, 1.3891688585281372], [7341, 1.4463679790496826], [8311, 1.471369743347168], [9205, 1.47391939163208], [7364, 1.4794237613677979], [7162, 1.4829365015029907], [8906, 1.489112377166748], [7580, 1.5004714727401733], [9245, 1.5031218528747559], [8650, 1.5034109354019165], [9228, 1.5052295923233032], [9451, 1.5130417346954346], [9404, 1.5147948265075684], [9681, 1.515390157699585], [8904, 1.5155869722366333]]",9205
video9735,many potatoes get washed and move through machinery,"[[9735, 1.3636330366134644]]","[[9735, 1.3636330366134644], [7820, 1.3827409744262695], [9227, 1.3913562297821045], [9508, 1.4047815799713135], [7343, 1.4295110702514648]]","[[9735, 1.3636330366134644], [7820, 1.3827409744262695], [9227, 1.3913562297821045], [9508, 1.4047815799713135], [7343, 1.4295110702514648], [9694, 1.4616090059280396], [8018, 1.4645991325378418], [8246, 1.4655497074127197], [9335, 1.4703892469406128], [8129, 1.476593017578125]]","[[9735, 1.3636330366134644], [7820, 1.3827409744262695], [9227, 1.3913562297821045], [9508, 1.4047815799713135], [7343, 1.4295110702514648], [9694, 1.4616090059280396], [8018, 1.4645991325378418], [8246, 1.4655497074127197], [9335, 1.4703892469406128], [8129, 1.476593017578125], [9693, 1.478100061416626], [9451, 1.4806240797042847], [7165, 1.4821655750274658], [8899, 1.4862473011016846], [7113, 1.4872545003890991]]",9735
video8931,a man playing a video game character that is carrying a sword and killing animals with it,"[[7919, 1.3974733352661133]]","[[7919, 1.3974733352661133], [9208, 1.3997218608856201], [8313, 1.4015741348266602], [9537, 1.407027006149292], [8462, 1.4307104349136353]]","[[7919, 1.3974733352661133], [9208, 1.3997218608856201], [8313, 1.4015741348266602], [9537, 1.407027006149292], [8462, 1.4307104349136353], [8116, 1.4405086040496826], [9577, 1.4436683654785156], [8044, 1.45647394657135], [9805, 1.4582808017730713], [7574, 1.4583979845046997]]","[[7919, 1.3974733352661133], [9208, 1.3997218608856201], [8313, 1.4015741348266602], [9537, 1.407027006149292], [8462, 1.4307104349136353], [8116, 1.4405086040496826], [9577, 1.4436683654785156], [8044, 1.45647394657135], [9805, 1.4582808017730713], [7574, 1.4583979845046997], [8572, 1.458714246749878], [8256, 1.459498643875122], [8027, 1.4615976810455322], [9232, 1.4617533683776855], [8929, 1.4658472537994385]]",8931
video7350,two snakes are shown in containers,"[[8572, 1.3853261470794678]]","[[8572, 1.3853261470794678], [9253, 1.4178467988967896], [8817, 1.458226203918457], [8655, 1.4656798839569092], [8869, 1.4680100679397583]]","[[8572, 1.3853261470794678], [9253, 1.4178467988967896], [8817, 1.458226203918457], [8655, 1.4656798839569092], [8869, 1.4680100679397583], [7351, 1.4698917865753174], [8072, 1.4712917804718018], [8328, 1.4737579822540283], [9693, 1.475527286529541], [7350, 1.4841983318328857]]","[[8572, 1.3853261470794678], [9253, 1.4178467988967896], [8817, 1.458226203918457], [8655, 1.4656798839569092], [8869, 1.4680100679397583], [7351, 1.4698917865753174], [8072, 1.4712917804718018], [8328, 1.4737579822540283], [9693, 1.475527286529541], [7350, 1.4841983318328857], [8774, 1.487144947052002], [7578, 1.488115906715393], [8300, 1.490960955619812], [9338, 1.4914352893829346], [9731, 1.4920053482055664]]",7350
video9026,still photos from the 2002 movie the pianist are shown,"[[9026, 1.193474292755127]]","[[9026, 1.193474292755127], [9804, 1.394801139831543], [8829, 1.4216973781585693], [8805, 1.423403263092041], [7373, 1.425025463104248]]","[[9026, 1.193474292755127], [9804, 1.394801139831543], [8829, 1.4216973781585693], [8805, 1.423403263092041], [7373, 1.425025463104248], [9254, 1.4278745651245117], [9811, 1.438051462173462], [8653, 1.4520784616470337], [7227, 1.4611185789108276], [9545, 1.4690942764282227]]","[[9026, 1.193474292755127], [9804, 1.394801139831543], [8829, 1.4216973781585693], [8805, 1.423403263092041], [7373, 1.425025463104248], [9254, 1.4278745651245117], [9811, 1.438051462173462], [8653, 1.4520784616470337], [7227, 1.4611185789108276], [9545, 1.4690942764282227], [7171, 1.469569206237793], [9623, 1.4724247455596924], [9450, 1.472985863685608], [9919, 1.481026291847229], [9246, 1.4820502996444702]]",9026
video9309,there is someone serving a crab dish,"[[9752, 1.436212182044983]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352], [9814, 1.4701197147369385], [9335, 1.4769858121871948], [7820, 1.4789469242095947], [7835, 1.4808601140975952], [7415, 1.4829014539718628]]","[[9752, 1.436212182044983], [8489, 1.4419527053833008], [9309, 1.44321870803833], [9022, 1.4598057270050049], [9687, 1.466568112373352], [9814, 1.4701197147369385], [9335, 1.4769858121871948], [7820, 1.4789469242095947], [7835, 1.4808601140975952], [7415, 1.4829014539718628], [8899, 1.4862009286880493], [8057, 1.4878709316253662], [8129, 1.4888300895690918], [9537, 1.4907530546188354], [9539, 1.4929157495498657]]",9309
video7361,a woman with a camel,"[[7361, 1.3726977109909058]]","[[7361, 1.3726977109909058], [9347, 1.4894102811813354], [7364, 1.49628746509552], [7179, 1.496875524520874], [8680, 1.503793716430664]]","[[7361, 1.3726977109909058], [9347, 1.4894102811813354], [7364, 1.49628746509552], [7179, 1.496875524520874], [8680, 1.503793716430664], [7113, 1.5042400360107422], [9772, 1.5044318437576294], [8392, 1.5064709186553955], [9577, 1.5065505504608154], [9639, 1.5109179019927979]]","[[7361, 1.3726977109909058], [9347, 1.4894102811813354], [7364, 1.49628746509552], [7179, 1.496875524520874], [8680, 1.503793716430664], [7113, 1.5042400360107422], [9772, 1.5044318437576294], [8392, 1.5064709186553955], [9577, 1.5065505504608154], [9639, 1.5109179019927979], [8817, 1.5141106843948364], [7946, 1.5143463611602783], [7341, 1.5145351886749268], [9827, 1.521069049835205], [9780, 1.5218565464019775]]",7361
video7568,a group of people are walking a woman is talking about their culture,"[[8306, 1.4489173889160156]]","[[8306, 1.4489173889160156], [9404, 1.4499320983886719], [9039, 1.4502596855163574], [8831, 1.4530287981033325], [9513, 1.4574244022369385]]","[[8306, 1.4489173889160156], [9404, 1.4499320983886719], [9039, 1.4502596855163574], [8831, 1.4530287981033325], [9513, 1.4574244022369385], [7827, 1.4642674922943115], [7974, 1.471457600593567], [7364, 1.4719727039337158], [9028, 1.484625220298767], [7558, 1.492189884185791]]","[[8306, 1.4489173889160156], [9404, 1.4499320983886719], [9039, 1.4502596855163574], [8831, 1.4530287981033325], [9513, 1.4574244022369385], [7827, 1.4642674922943115], [7974, 1.471457600593567], [7364, 1.4719727039337158], [9028, 1.484625220298767], [7558, 1.492189884185791], [7837, 1.4938796758651733], [8899, 1.4946885108947754], [7212, 1.495180606842041], [8650, 1.4977331161499023], [8022, 1.4977878332138062]]",7568
video7219,a man drives a red indianapolis 500 type race car around an asphalt track,"[[8089, 1.4540808200836182]]","[[8089, 1.4540808200836182], [7464, 1.4547871351242065], [7219, 1.4580447673797607], [9344, 1.468245029449463], [7965, 1.4836084842681885]]","[[8089, 1.4540808200836182], [7464, 1.4547871351242065], [7219, 1.4580447673797607], [9344, 1.468245029449463], [7965, 1.4836084842681885], [9259, 1.4935252666473389], [9331, 1.4996627569198608], [7506, 1.5017690658569336], [9815, 1.501868724822998], [7616, 1.5026071071624756]]","[[8089, 1.4540808200836182], [7464, 1.4547871351242065], [7219, 1.4580447673797607], [9344, 1.468245029449463], [7965, 1.4836084842681885], [9259, 1.4935252666473389], [9331, 1.4996627569198608], [7506, 1.5017690658569336], [9815, 1.501868724822998], [7616, 1.5026071071624756], [8344, 1.5039138793945312], [9535, 1.5044646263122559], [7138, 1.515869379043579], [7340, 1.5205178260803223], [9832, 1.5209717750549316]]",7219
video7144,a female inside a white themed bathroom while someone else makes her makeup,"[[8904, 1.412087321281433]]","[[8904, 1.412087321281433], [9250, 1.4527242183685303], [8862, 1.4598335027694702], [9350, 1.4701882600784302], [9334, 1.4731547832489014]]","[[8904, 1.412087321281433], [9250, 1.4527242183685303], [8862, 1.4598335027694702], [9350, 1.4701882600784302], [9334, 1.4731547832489014], [9307, 1.476993203163147], [9324, 1.4853205680847168], [8825, 1.4860550165176392], [7144, 1.4875714778900146], [9822, 1.4888055324554443]]","[[8904, 1.412087321281433], [9250, 1.4527242183685303], [8862, 1.4598335027694702], [9350, 1.4701882600784302], [9334, 1.4731547832489014], [9307, 1.476993203163147], [9324, 1.4853205680847168], [8825, 1.4860550165176392], [7144, 1.4875714778900146], [9822, 1.4888055324554443], [7467, 1.4898827075958252], [8756, 1.4928979873657227], [8250, 1.494096279144287], [8456, 1.4958165884017944], [9772, 1.4964569807052612]]",7144
video8249,batman is beating up bane in a scene from a batman movie,"[[8249, 1.3452898263931274]]","[[8249, 1.3452898263931274], [9400, 1.3804543018341064], [9252, 1.4214156866073608], [7227, 1.4226937294006348], [8266, 1.4289824962615967]]","[[8249, 1.3452898263931274], [9400, 1.3804543018341064], [9252, 1.4214156866073608], [7227, 1.4226937294006348], [8266, 1.4289824962615967], [9623, 1.4371123313903809], [9742, 1.4540646076202393], [8071, 1.4579097032546997], [7155, 1.4602831602096558], [8657, 1.4603527784347534]]","[[8249, 1.3452898263931274], [9400, 1.3804543018341064], [9252, 1.4214156866073608], [7227, 1.4226937294006348], [8266, 1.4289824962615967], [9623, 1.4371123313903809], [9742, 1.4540646076202393], [8071, 1.4579097032546997], [7155, 1.4602831602096558], [8657, 1.4603527784347534], [8073, 1.4606635570526123], [9322, 1.4676331281661987], [9208, 1.472032070159912], [8808, 1.4774084091186523], [9254, 1.4815698862075806]]",8249
video8973,commercial for a service called eva which will help people find a vehicle,"[[8973, 1.3258678913116455]]","[[8973, 1.3258678913116455], [7597, 1.4183512926101685], [8796, 1.4203914403915405], [7028, 1.4294928312301636], [9826, 1.43672776222229]]","[[8973, 1.3258678913116455], [7597, 1.4183512926101685], [8796, 1.4203914403915405], [7028, 1.4294928312301636], [9826, 1.43672776222229], [7026, 1.4380056858062744], [9755, 1.4401501417160034], [7832, 1.440779447555542], [9405, 1.4422295093536377], [7138, 1.4460084438323975]]","[[8973, 1.3258678913116455], [7597, 1.4183512926101685], [8796, 1.4203914403915405], [7028, 1.4294928312301636], [9826, 1.43672776222229], [7026, 1.4380056858062744], [9755, 1.4401501417160034], [7832, 1.440779447555542], [9405, 1.4422295093536377], [7138, 1.4460084438323975], [7354, 1.4477349519729614], [8825, 1.448391318321228], [7765, 1.451424241065979], [9355, 1.455571174621582], [8344, 1.46354079246521]]",8973
video7375,man in black shirt is holding a baby upside down and talking about universal studios,"[[9037, 1.4728624820709229]]","[[9037, 1.4728624820709229], [9028, 1.4758949279785156], [9320, 1.4901602268218994], [9545, 1.4913495779037476], [8831, 1.4965490102767944]]","[[9037, 1.4728624820709229], [9028, 1.4758949279785156], [9320, 1.4901602268218994], [9545, 1.4913495779037476], [8831, 1.4965490102767944], [9522, 1.5014793872833252], [7567, 1.5153850317001343], [8306, 1.5182112455368042], [7593, 1.519219160079956], [8902, 1.5221349000930786]]","[[9037, 1.4728624820709229], [9028, 1.4758949279785156], [9320, 1.4901602268218994], [9545, 1.4913495779037476], [8831, 1.4965490102767944], [9522, 1.5014793872833252], [7567, 1.5153850317001343], [8306, 1.5182112455368042], [7593, 1.519219160079956], [8902, 1.5221349000930786], [8978, 1.5238357782363892], [7174, 1.5242303609848022], [9021, 1.5244208574295044], [9302, 1.5251712799072266], [9819, 1.5256744623184204]]",7375
video7114,the man in the video is showing a brief viewing of how the movie is starting,"[[9350, 1.4179120063781738]]","[[9350, 1.4179120063781738], [7444, 1.4269659519195557], [9517, 1.438001275062561], [7027, 1.4409699440002441], [7576, 1.4414656162261963]]","[[9350, 1.4179120063781738], [7444, 1.4269659519195557], [9517, 1.438001275062561], [7027, 1.4409699440002441], [7576, 1.4414656162261963], [7171, 1.4462974071502686], [9252, 1.4549895524978638], [8315, 1.455075740814209], [8122, 1.4566551446914673], [9254, 1.4567047357559204]]","[[9350, 1.4179120063781738], [7444, 1.4269659519195557], [9517, 1.438001275062561], [7027, 1.4409699440002441], [7576, 1.4414656162261963], [7171, 1.4462974071502686], [9252, 1.4549895524978638], [8315, 1.455075740814209], [8122, 1.4566551446914673], [9254, 1.4567047357559204], [7222, 1.457851767539978], [9688, 1.4589569568634033], [7223, 1.4591065645217896], [8808, 1.4596836566925049], [9600, 1.459745168685913]]",7114
video9831,a group of people are swimming in a boat a monkey is walking on the tree,"[[9831, 1.392025351524353]]","[[9831, 1.392025351524353], [7218, 1.4341785907745361], [8079, 1.4474241733551025], [7681, 1.4517087936401367], [7061, 1.4520207643508911]]","[[9831, 1.392025351524353], [7218, 1.4341785907745361], [8079, 1.4474241733551025], [7681, 1.4517087936401367], [7061, 1.4520207643508911], [8061, 1.4603497982025146], [8556, 1.460581660270691], [8307, 1.4642493724822998], [8903, 1.4686250686645508], [8949, 1.4753259420394897]]","[[9831, 1.392025351524353], [7218, 1.4341785907745361], [8079, 1.4474241733551025], [7681, 1.4517087936401367], [7061, 1.4520207643508911], [8061, 1.4603497982025146], [8556, 1.460581660270691], [8307, 1.4642493724822998], [8903, 1.4686250686645508], [8949, 1.4753259420394897], [7747, 1.4766831398010254], [9253, 1.4776544570922852], [9030, 1.481135606765747], [7025, 1.4844485521316528], [9511, 1.4865156412124634]]",9831
video7560,person straightening out string of magnets and wrapping them around his finger,"[[7560, 1.28092360496521]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695], [8601, 1.3540537357330322], [8332, 1.379578948020935], [7237, 1.3820053339004517], [8712, 1.3842418193817139], [9301, 1.3901982307434082]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695], [8601, 1.3540537357330322], [8332, 1.379578948020935], [7237, 1.3820053339004517], [8712, 1.3842418193817139], [9301, 1.3901982307434082], [8121, 1.4072344303131104], [7909, 1.4174683094024658], [8869, 1.4197063446044922], [8622, 1.426210880279541], [7977, 1.426448941230774]]",7560
video8486,a cartoon on a young guy cursing,"[[8486, 1.4345451593399048]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104], [7412, 1.4526246786117554], [7160, 1.454838752746582], [8301, 1.456227421760559], [9403, 1.4580241441726685], [8794, 1.4581869840621948]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104], [7412, 1.4526246786117554], [7160, 1.454838752746582], [8301, 1.456227421760559], [9403, 1.4580241441726685], [8794, 1.4581869840621948], [7912, 1.4660834074020386], [7172, 1.472986102104187], [8456, 1.4782955646514893], [9474, 1.4783647060394287], [9734, 1.479129433631897]]",8486
video8014,a group of people are singing while holding coke in their hands,"[[9326, 1.4231011867523193]]","[[9326, 1.4231011867523193], [8014, 1.4296778440475464], [8926, 1.4418764114379883], [7969, 1.4431227445602417], [9404, 1.4451508522033691]]","[[9326, 1.4231011867523193], [8014, 1.4296778440475464], [8926, 1.4418764114379883], [7969, 1.4431227445602417], [9404, 1.4451508522033691], [8664, 1.4475243091583252], [8324, 1.451537847518921], [8416, 1.4524955749511719], [8336, 1.4536510705947876], [9228, 1.458693504333496]]","[[9326, 1.4231011867523193], [8014, 1.4296778440475464], [8926, 1.4418764114379883], [7969, 1.4431227445602417], [9404, 1.4451508522033691], [8664, 1.4475243091583252], [8324, 1.451537847518921], [8416, 1.4524955749511719], [8336, 1.4536510705947876], [9228, 1.458693504333496], [8441, 1.461432933807373], [7725, 1.4626468420028687], [9256, 1.4634814262390137], [7772, 1.467179536819458], [7171, 1.4679776430130005]]",8014
video7577,a girl explains about some studies showing some hands actions,"[[7580, 1.4351072311401367]]","[[7580, 1.4351072311401367], [8784, 1.4379215240478516], [7546, 1.440124273300171], [7363, 1.4449737071990967], [9301, 1.446475625038147]]","[[7580, 1.4351072311401367], [8784, 1.4379215240478516], [7546, 1.440124273300171], [7363, 1.4449737071990967], [9301, 1.446475625038147], [7134, 1.4520492553710938], [9228, 1.4595096111297607], [9731, 1.4660980701446533], [7724, 1.46666419506073], [7231, 1.4687751531600952]]","[[7580, 1.4351072311401367], [8784, 1.4379215240478516], [7546, 1.440124273300171], [7363, 1.4449737071990967], [9301, 1.446475625038147], [7134, 1.4520492553710938], [9228, 1.4595096111297607], [9731, 1.4660980701446533], [7724, 1.46666419506073], [7231, 1.4687751531600952], [7693, 1.4690531492233276], [8331, 1.469747543334961], [8488, 1.470698356628418], [7412, 1.47072434425354], [8626, 1.4714696407318115]]",7577
video7559,a man is trying some sushi,"[[7820, 1.4433727264404297]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373], [8302, 1.4648773670196533], [9537, 1.4656734466552734], [9693, 1.4684303998947144], [8834, 1.478331208229065], [7351, 1.483100414276123]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373], [8302, 1.4648773670196533], [9537, 1.4656734466552734], [9693, 1.4684303998947144], [8834, 1.478331208229065], [7351, 1.483100414276123], [8129, 1.4840072393417358], [9535, 1.4911577701568604], [9337, 1.4923133850097656], [7436, 1.4956538677215576], [8686, 1.4971799850463867]]",7559
video8302,a man talks about kim chi to a camera,"[[9835, 1.4363350868225098]]","[[9835, 1.4363350868225098], [8074, 1.4543404579162598], [7669, 1.4561049938201904], [8918, 1.4577045440673828], [8899, 1.4712047576904297]]","[[9835, 1.4363350868225098], [8074, 1.4543404579162598], [7669, 1.4561049938201904], [8918, 1.4577045440673828], [8899, 1.4712047576904297], [7412, 1.4715492725372314], [8494, 1.4742777347564697], [9039, 1.4775722026824951], [7438, 1.478847622871399], [8314, 1.4797348976135254]]","[[9835, 1.4363350868225098], [8074, 1.4543404579162598], [7669, 1.4561049938201904], [8918, 1.4577045440673828], [8899, 1.4712047576904297], [7412, 1.4715492725372314], [8494, 1.4742777347564697], [9039, 1.4775722026824951], [7438, 1.478847622871399], [8314, 1.4797348976135254], [7549, 1.4833461046218872], [8825, 1.4842054843902588], [8073, 1.485543966293335], [9639, 1.4855732917785645], [9776, 1.4864072799682617]]",8302
video7566,a man explain why he uses edible blooms for gifts,"[[8686, 1.4063160419464111]]","[[8686, 1.4063160419464111], [7939, 1.4389665126800537], [7849, 1.4507982730865479], [8302, 1.454991102218628], [8514, 1.4623866081237793]]","[[8686, 1.4063160419464111], [7939, 1.4389665126800537], [7849, 1.4507982730865479], [8302, 1.454991102218628], [8514, 1.4623866081237793], [7785, 1.4744561910629272], [8751, 1.4771770238876343], [9337, 1.4773043394088745], [8498, 1.4783674478530884], [8906, 1.4812650680541992]]","[[8686, 1.4063160419464111], [7939, 1.4389665126800537], [7849, 1.4507982730865479], [8302, 1.454991102218628], [8514, 1.4623866081237793], [7785, 1.4744561910629272], [8751, 1.4771770238876343], [9337, 1.4773043394088745], [8498, 1.4783674478530884], [8906, 1.4812650680541992], [9689, 1.482304573059082], [7020, 1.4848345518112183], [7966, 1.4861130714416504], [9349, 1.4874281883239746], [7360, 1.495650053024292]]",7566
video9537,animated comic scene of guy cutting up food for dinner,"[[9537, 1.3858740329742432]]","[[9537, 1.3858740329742432], [9403, 1.3945835828781128], [8911, 1.3970482349395752], [8486, 1.4286327362060547], [9022, 1.4347541332244873]]","[[9537, 1.3858740329742432], [9403, 1.3945835828781128], [8911, 1.3970482349395752], [8486, 1.4286327362060547], [9022, 1.4347541332244873], [8834, 1.4388887882232666], [7820, 1.4431967735290527], [9772, 1.4466078281402588], [8899, 1.4481301307678223], [8268, 1.4502619504928589]]","[[9537, 1.3858740329742432], [9403, 1.3945835828781128], [8911, 1.3970482349395752], [8486, 1.4286327362060547], [9022, 1.4347541332244873], [8834, 1.4388887882232666], [7820, 1.4431967735290527], [9772, 1.4466078281402588], [8899, 1.4481301307678223], [8268, 1.4502619504928589], [9693, 1.4510997533798218], [7365, 1.4511559009552002], [8479, 1.453409194946289], [7831, 1.4550237655639648], [8686, 1.4602553844451904]]",9537
video9451,kids feeding and playing with the horse,"[[9416, 1.4275251626968384]]","[[9416, 1.4275251626968384], [7113, 1.463407278060913], [9404, 1.4683899879455566], [8899, 1.4824999570846558], [9338, 1.4885079860687256]]","[[9416, 1.4275251626968384], [7113, 1.463407278060913], [9404, 1.4683899879455566], [8899, 1.4824999570846558], [9338, 1.4885079860687256], [9839, 1.5001778602600098], [9451, 1.5007154941558838], [9332, 1.5084460973739624], [7579, 1.5091265439987183], [8327, 1.5170077085494995]]","[[9416, 1.4275251626968384], [7113, 1.463407278060913], [9404, 1.4683899879455566], [8899, 1.4824999570846558], [9338, 1.4885079860687256], [9839, 1.5001778602600098], [9451, 1.5007154941558838], [9332, 1.5084460973739624], [7579, 1.5091265439987183], [8327, 1.5170077085494995], [9830, 1.517873764038086], [8441, 1.519822597503662], [8863, 1.5226798057556152], [9200, 1.5241942405700684], [8774, 1.526810646057129]]",9451
video8345,a woman feeds another,"[[8899, 1.4473941326141357]]","[[8899, 1.4473941326141357], [9022, 1.452614665031433], [9016, 1.4573675394058228], [8479, 1.4601693153381348], [9335, 1.4612061977386475]]","[[8899, 1.4473941326141357], [9022, 1.452614665031433], [9016, 1.4573675394058228], [8479, 1.4601693153381348], [9335, 1.4612061977386475], [9337, 1.4636083841323853], [8110, 1.465930700302124], [9772, 1.4690048694610596], [9693, 1.478384017944336], [9686, 1.4784904718399048]]","[[8899, 1.4473941326141357], [9022, 1.452614665031433], [9016, 1.4573675394058228], [8479, 1.4601693153381348], [9335, 1.4612061977386475], [9337, 1.4636083841323853], [8110, 1.465930700302124], [9772, 1.4690048694610596], [9693, 1.478384017944336], [9686, 1.4784904718399048], [7361, 1.4794590473175049], [9404, 1.4803290367126465], [8837, 1.481101155281067], [9657, 1.482140064239502], [8012, 1.4831690788269043]]",8345
video8688,a person folds a paper airplane,"[[8688, 1.2814950942993164]]","[[8688, 1.2814950942993164], [9301, 1.365789771080017], [8078, 1.404076099395752], [8784, 1.4172332286834717], [7977, 1.4212172031402588]]","[[8688, 1.2814950942993164], [9301, 1.365789771080017], [8078, 1.404076099395752], [8784, 1.4172332286834717], [7977, 1.4212172031402588], [8868, 1.4276959896087646], [8339, 1.4315266609191895], [9755, 1.4315695762634277], [9228, 1.4336645603179932], [8601, 1.436954140663147]]","[[8688, 1.2814950942993164], [9301, 1.365789771080017], [8078, 1.404076099395752], [8784, 1.4172332286834717], [7977, 1.4212172031402588], [8868, 1.4276959896087646], [8339, 1.4315266609191895], [9755, 1.4315695762634277], [9228, 1.4336645603179932], [8601, 1.436954140663147], [7462, 1.4426143169403076], [8669, 1.4507797956466675], [8125, 1.4531370401382446], [7363, 1.4667317867279053], [8825, 1.4675469398498535]]",8688
video7064,a man looks at the battery of a computer,"[[7369, 1.3694608211517334]]","[[7369, 1.3694608211517334], [9530, 1.397998571395874], [8804, 1.424187421798706], [8328, 1.4322177171707153], [8472, 1.4458777904510498]]","[[7369, 1.3694608211517334], [9530, 1.397998571395874], [8804, 1.424187421798706], [8328, 1.4322177171707153], [8472, 1.4458777904510498], [7237, 1.4561574459075928], [7028, 1.459712028503418], [8712, 1.4639267921447754], [9474, 1.46543550491333], [8626, 1.46893310546875]]","[[7369, 1.3694608211517334], [9530, 1.397998571395874], [8804, 1.424187421798706], [8328, 1.4322177171707153], [8472, 1.4458777904510498], [7237, 1.4561574459075928], [7028, 1.459712028503418], [8712, 1.4639267921447754], [9474, 1.46543550491333], [8626, 1.46893310546875], [7363, 1.4726626873016357], [7491, 1.4784128665924072], [9117, 1.4806411266326904], [8817, 1.4813275337219238], [7910, 1.481497049331665]]",7064
video8471,a woman in a yellow top is holding a red drink,"[[7145, 1.3985397815704346]]","[[7145, 1.3985397815704346], [7578, 1.4506003856658936], [7946, 1.4691426753997803], [9228, 1.4740583896636963], [8333, 1.476192593574524]]","[[7145, 1.3985397815704346], [7578, 1.4506003856658936], [7946, 1.4691426753997803], [9228, 1.4740583896636963], [8333, 1.476192593574524], [8345, 1.47811758518219], [9225, 1.4795172214508057], [8014, 1.481053113937378], [7216, 1.4813966751098633], [8495, 1.48299241065979]]","[[7145, 1.3985397815704346], [7578, 1.4506003856658936], [7946, 1.4691426753997803], [9228, 1.4740583896636963], [8333, 1.476192593574524], [8345, 1.47811758518219], [9225, 1.4795172214508057], [8014, 1.481053113937378], [7216, 1.4813966751098633], [8495, 1.48299241065979], [7231, 1.484283685684204], [8899, 1.4845235347747803], [7171, 1.4854015111923218], [7726, 1.4871019124984741], [8826, 1.4888250827789307]]",8471
