rel_video_id,query,top1,top5,top10,ground_truth
video7207,young men discuss and demonstrate a video game,"[[9909, 1.4740808010101318]]","[[9909, 1.4740808010101318], [9795, 1.4829715490341187], [7366, 1.4861156940460205], [8578, 1.490147590637207], [7972, 1.4924463033676147]]","[[9909, 1.4740808010101318], [9795, 1.4829715490341187], [7366, 1.4861156940460205], [8578, 1.490147590637207], [7972, 1.4924463033676147], [8462, 1.494110345840454], [8077, 1.4946165084838867], [7143, 1.4967561960220337], [7792, 1.4996044635772705], [8628, 1.4997975826263428]]",7207
video7355,a hand print is outlined within the silhouette of a green dinosaur shape for a movie promotion,"[[7355, 1.411484956741333]]","[[7355, 1.411484956741333], [7900, 1.526411533355713], [8909, 1.5272712707519531], [8475, 1.5279239416122437], [7223, 1.5293121337890625]]","[[7355, 1.411484956741333], [7900, 1.526411533355713], [8909, 1.5272712707519531], [8475, 1.5279239416122437], [7223, 1.5293121337890625], [7229, 1.5318864583969116], [8666, 1.5402657985687256], [8811, 1.5436131954193115], [9208, 1.5481290817260742], [7135, 1.5503928661346436]]",7355
video8423,a female inside a white themed bathroom while someone else makes her makeup,"[[8904, 1.3494521379470825]]","[[8904, 1.3494521379470825], [9207, 1.456463098526001], [7144, 1.4770534038543701], [9822, 1.5013096332550049], [9818, 1.5040791034698486]]","[[8904, 1.3494521379470825], [9207, 1.456463098526001], [7144, 1.4770534038543701], [9822, 1.5013096332550049], [9818, 1.5040791034698486], [9788, 1.5161776542663574], [7573, 1.5219507217407227], [7372, 1.5242877006530762], [9698, 1.5380967855453491], [8471, 1.543116569519043]]",8423
video9204,a news reporter talks about a shooting,"[[8864, 1.4135887622833252]]","[[8864, 1.4135887622833252], [8822, 1.4219584465026855], [9204, 1.4298598766326904], [9819, 1.4638676643371582], [8491, 1.4775532484054565]]","[[8864, 1.4135887622833252], [8822, 1.4219584465026855], [9204, 1.4298598766326904], [9819, 1.4638676643371582], [8491, 1.4775532484054565], [8650, 1.4844211339950562], [7119, 1.4866442680358887], [9829, 1.4890090227127075], [8311, 1.4986315965652466], [9037, 1.4997737407684326]]",9204
video9782,a man talking about a womans genital problems,"[[9825, 1.489099144935608]]","[[9825, 1.489099144935608], [9474, 1.4936189651489258], [9249, 1.4942247867584229], [8917, 1.495937466621399], [9418, 1.4993964433670044]]","[[9825, 1.489099144935608], [9474, 1.4936189651489258], [9249, 1.4942247867584229], [8917, 1.495937466621399], [9418, 1.4993964433670044], [8119, 1.503566861152649], [7755, 1.5121313333511353], [8824, 1.5136116743087769], [9406, 1.5152947902679443], [8257, 1.5196380615234375]]",9782
video8667,music is playing and advertisements was showing,"[[8909, 1.4256349802017212]]","[[8909, 1.4256349802017212], [8485, 1.4272260665893555], [9607, 1.448986291885376], [9815, 1.4847456216812134], [8618, 1.4853476285934448]]","[[8909, 1.4256349802017212], [8485, 1.4272260665893555], [9607, 1.448986291885376], [9815, 1.4847456216812134], [8618, 1.4853476285934448], [7754, 1.4923055171966553], [8671, 1.4985284805297852], [8979, 1.5002585649490356], [8482, 1.5009735822677612], [7726, 1.5054230690002441]]",8667
video7589,a man getting interviewed by a beach,"[[7589, 1.453633427619934]]","[[7589, 1.453633427619934], [7681, 1.508894443511963], [9885, 1.5154772996902466], [9359, 1.5178234577178955], [7159, 1.5250279903411865]]","[[7589, 1.453633427619934], [7681, 1.508894443511963], [9885, 1.5154772996902466], [9359, 1.5178234577178955], [7159, 1.5250279903411865], [7025, 1.5369577407836914], [8721, 1.53976309299469], [7349, 1.5426366329193115], [8917, 1.5448062419891357], [7753, 1.5465397834777832]]",7589
video9404,a lady talks into a megaphone,"[[8314, 1.4587453603744507]]","[[8314, 1.4587453603744507], [9341, 1.4708855152130127], [8650, 1.4856266975402832], [8416, 1.4863917827606201], [7827, 1.4929685592651367]]","[[8314, 1.4587453603744507], [9341, 1.4708855152130127], [8650, 1.4856266975402832], [8416, 1.4863917827606201], [7827, 1.4929685592651367], [7171, 1.502068281173706], [9205, 1.5069184303283691], [8022, 1.5075193643569946], [9131, 1.5117688179016113], [9028, 1.5121253728866577]]",9404
video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead,"[[8254, 1.445028305053711]]","[[8254, 1.445028305053711], [8868, 1.466681718826294], [8789, 1.4682084321975708], [8684, 1.4704021215438843], [9237, 1.4812722206115723]]","[[8254, 1.445028305053711], [8868, 1.466681718826294], [8789, 1.4682084321975708], [8684, 1.4704021215438843], [9237, 1.4812722206115723], [9698, 1.4835487604141235], [8783, 1.4850780963897705], [7964, 1.4892337322235107], [7549, 1.493896245956421], [9816, 1.4988224506378174]]",9698
video9682,a girl being surprised with a stuffed animal by male friend,"[[7201, 1.493133544921875]]","[[7201, 1.493133544921875], [8974, 1.5005519390106201], [9682, 1.5088181495666504], [8304, 1.5185918807983398], [7593, 1.520836591720581]]","[[7201, 1.493133544921875], [8974, 1.5005519390106201], [9682, 1.5088181495666504], [8304, 1.5185918807983398], [7593, 1.520836591720581], [8604, 1.5262947082519531], [8268, 1.526546835899353], [9237, 1.5290662050247192], [9816, 1.5334173440933228], [8832, 1.5354335308074951]]",9682
video8341,cartoon characters are talking to a pokemon,"[[7157, 1.3393899202346802]]","[[7157, 1.3393899202346802], [8341, 1.4415762424468994], [9510, 1.4730684757232666], [9838, 1.4884908199310303], [7747, 1.4938875436782837]]","[[7157, 1.3393899202346802], [8341, 1.4415762424468994], [9510, 1.4730684757232666], [9838, 1.4884908199310303], [7747, 1.4938875436782837], [9734, 1.5306899547576904], [9805, 1.5367045402526855], [7203, 1.5387943983078003], [7831, 1.5448830127716064], [7111, 1.5556063652038574]]",8341
video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch,"[[9246, 1.3738758563995361]]","[[9246, 1.3738758563995361], [8312, 1.4358234405517578], [8307, 1.4570643901824951], [7174, 1.463944911956787], [8335, 1.4737070798873901]]","[[9246, 1.3738758563995361], [8312, 1.4358234405517578], [8307, 1.4570643901824951], [7174, 1.463944911956787], [8335, 1.4737070798873901], [7914, 1.490018367767334], [8741, 1.5031418800354004], [9581, 1.5074238777160645], [9011, 1.5094563961029053], [8463, 1.5130491256713867]]",9246
video7574,minecraft zombie kills player and takes heart,"[[7574, 1.4242029190063477]]","[[7574, 1.4242029190063477], [7366, 1.4883043766021729], [8628, 1.4940698146820068], [8931, 1.5042330026626587], [7143, 1.5103543996810913]]","[[7574, 1.4242029190063477], [7366, 1.4883043766021729], [8628, 1.4940698146820068], [8931, 1.5042330026626587], [7143, 1.5103543996810913], [7972, 1.5158779621124268], [8462, 1.5162653923034668], [8787, 1.5168975591659546], [9334, 1.5187699794769287], [8313, 1.5213804244995117]]",7574
video8263,a man drives aroud curves through a wooden mountainside,"[[8263, 1.462280511856079]]","[[8263, 1.462280511856079], [9535, 1.4855716228485107], [7174, 1.4867496490478516], [9806, 1.495813250541687], [9511, 1.504331111907959]]","[[8263, 1.462280511856079], [9535, 1.4855716228485107], [7174, 1.4867496490478516], [9806, 1.495813250541687], [9511, 1.504331111907959], [9800, 1.5170906782150269], [9328, 1.5181671380996704], [7837, 1.524414300918579], [7445, 1.5525338649749756], [9677, 1.559438943862915]]",8263
video8498,delicious and colorful food is in the bowl,"[[9409, 1.4071948528289795]]","[[9409, 1.4071948528289795], [7898, 1.4354037046432495], [7826, 1.4544939994812012], [8835, 1.465679407119751], [8751, 1.478652000427246]]","[[9409, 1.4071948528289795], [7898, 1.4354037046432495], [7826, 1.4544939994812012], [8835, 1.465679407119751], [8751, 1.478652000427246], [9689, 1.481529951095581], [8489, 1.486112356185913], [7744, 1.4940654039382935], [9309, 1.4969209432601929], [9022, 1.4999175071716309]]",8498
video9833,airport security figure explains requirements for transporting medicines,"[[8664, 1.435010313987732]]","[[8664, 1.435010313987732], [7900, 1.484557867050171], [9032, 1.4935604333877563], [7469, 1.4969966411590576], [7169, 1.4992612600326538]]","[[8664, 1.435010313987732], [7900, 1.484557867050171], [9032, 1.4935604333877563], [7469, 1.4969966411590576], [7169, 1.4992612600326538], [8831, 1.4998377561569214], [9236, 1.5045037269592285], [8804, 1.521376609802246], [8687, 1.5235098600387573], [9406, 1.5372238159179688]]",9833
video8340,a man and a woman stand in a bedroom,"[[9237, 1.4651010036468506]]","[[9237, 1.4651010036468506], [7782, 1.4980800151824951], [9919, 1.5019569396972656], [8340, 1.503523588180542], [8786, 1.5082886219024658]]","[[9237, 1.4651010036468506], [7782, 1.4980800151824951], [9919, 1.5019569396972656], [8340, 1.503523588180542], [8786, 1.5082886219024658], [8683, 1.5097492933273315], [7114, 1.5163718461990356], [9322, 1.528695821762085], [7546, 1.5368281602859497], [8392, 1.5432329177856445]]",8340
video7179,two animated woman s are talking to eachother,"[[7179, 1.4477813243865967]]","[[7179, 1.4477813243865967], [9353, 1.47516930103302], [7157, 1.4846360683441162], [7222, 1.4903182983398438], [7583, 1.494141936302185]]","[[7179, 1.4477813243865967], [9353, 1.47516930103302], [7157, 1.4846360683441162], [7222, 1.4903182983398438], [7583, 1.494141936302185], [8110, 1.4970790147781372], [7365, 1.502713680267334], [7831, 1.5156364440917969], [9776, 1.516895055770874], [8794, 1.5181087255477905]]",7179
video8924,a man works on a computer s motherboard,"[[7910, 1.4002835750579834]]","[[7910, 1.4002835750579834], [9770, 1.4537731409072876], [7369, 1.4559391736984253], [8924, 1.494889736175537], [7237, 1.5174593925476074]]","[[7910, 1.4002835750579834], [9770, 1.4537731409072876], [7369, 1.4559391736984253], [8924, 1.494889736175537], [7237, 1.5174593925476074], [8626, 1.5275635719299316], [8246, 1.544224500656128], [8682, 1.5575439929962158], [8328, 1.5617594718933105], [7347, 1.5621857643127441]]",8924
video8822,newscasters speak about a school shooting on the news program info wars,"[[9204, 1.3979198932647705]]","[[9204, 1.3979198932647705], [8864, 1.4069279432296753], [8822, 1.4079177379608154], [9223, 1.4457206726074219], [7119, 1.4542062282562256]]","[[9204, 1.3979198932647705], [8864, 1.4069279432296753], [8822, 1.4079177379608154], [9223, 1.4457206726074219], [7119, 1.4542062282562256], [8175, 1.4822890758514404], [9819, 1.4860618114471436], [7613, 1.4948787689208984], [8491, 1.510848045349121], [7731, 1.5227395296096802]]",8822
video8048,george lopez s family sits down for dinner,"[[8048, 1.40056312084198]]","[[8048, 1.40056312084198], [8304, 1.4694181680679321], [7825, 1.485708236694336], [8879, 1.4960774183273315], [9752, 1.5199928283691406]]","[[8048, 1.40056312084198], [8304, 1.4694181680679321], [7825, 1.485708236694336], [8879, 1.4960774183273315], [9752, 1.5199928283691406], [8349, 1.5228910446166992], [8315, 1.5274807214736938], [7162, 1.547572374343872], [8337, 1.552765130996704], [7572, 1.5606387853622437]]",8048
video7798,dogs and cats playing in a park,"[[8016, 1.4387459754943848]]","[[8016, 1.4387459754943848], [7798, 1.4793193340301514], [8866, 1.5015052556991577], [8935, 1.5304808616638184], [8867, 1.5337854623794556]]","[[8016, 1.4387459754943848], [7798, 1.4793193340301514], [8866, 1.5015052556991577], [8935, 1.5304808616638184], [8867, 1.5337854623794556], [9734, 1.5356286764144897], [8323, 1.5389292240142822], [7902, 1.5394997596740723], [7146, 1.5433166027069092], [9034, 1.5442395210266113]]",7798
video7820,a guy talks about how a car s alternator wasn t working,"[[7820, 1.4197341203689575]]","[[7820, 1.4197341203689575], [8246, 1.467287540435791], [9368, 1.5162043571472168], [7765, 1.5244554281234741], [9508, 1.5462901592254639]]","[[7820, 1.4197341203689575], [8246, 1.467287540435791], [9368, 1.5162043571472168], [7765, 1.5244554281234741], [9508, 1.5462901592254639], [7752, 1.5486699342727661], [7965, 1.552759051322937], [7026, 1.5550899505615234], [8344, 1.5615253448486328], [7597, 1.5633536577224731]]",7820
video7560,person straightening out string of magnets and wrapping them around his finger,"[[7560, 1.4215312004089355]]","[[7560, 1.4215312004089355], [9349, 1.4749163389205933], [7543, 1.4922353029251099], [9699, 1.4947171211242676], [8620, 1.4976309537887573]]","[[7560, 1.4215312004089355], [9349, 1.4749163389205933], [7543, 1.4922353029251099], [9699, 1.4947171211242676], [8620, 1.4976309537887573], [7363, 1.5008093118667603], [7237, 1.5079047679901123], [9428, 1.5125380754470825], [9770, 1.5128884315490723], [8626, 1.5306705236434937]]",7560
video8899,some people cross a street in a busy road,"[[9131, 1.4573493003845215]]","[[9131, 1.4573493003845215], [8934, 1.4980700016021729], [8330, 1.5012496709823608], [8022, 1.504926085472107], [7028, 1.5087559223175049]]","[[9131, 1.4573493003845215], [8934, 1.4980700016021729], [8330, 1.5012496709823608], [8022, 1.504926085472107], [7028, 1.5087559223175049], [7827, 1.5159199237823486], [8497, 1.5205202102661133], [9239, 1.5282549858093262], [8314, 1.530437707901001], [8306, 1.5371025800704956]]",8899
video9825,an intelligent man with glasses talk about certain phrenologists,"[[9825, 1.3857448101043701]]","[[9825, 1.3857448101043701], [7946, 1.4564505815505981], [8257, 1.4596259593963623], [9406, 1.4605522155761719], [9885, 1.4938992261886597]]","[[9825, 1.3857448101043701], [7946, 1.4564505815505981], [8257, 1.4596259593963623], [9406, 1.4605522155761719], [9885, 1.4938992261886597], [9781, 1.5027731657028198], [9249, 1.5085582733154297], [9901, 1.5090314149856567], [7790, 1.5119746923446655], [8908, 1.5154109001159668]]",9825
video7580,a woman speaking about scifi and fantasy disasters,"[[7577, 1.4203894138336182]]","[[7577, 1.4203894138336182], [9791, 1.4271012544631958], [8254, 1.4315690994262695], [8680, 1.480797290802002], [7231, 1.4922356605529785]]","[[7577, 1.4203894138336182], [9791, 1.4271012544631958], [8254, 1.4315690994262695], [8680, 1.480797290802002], [7231, 1.4922356605529785], [9205, 1.4963560104370117], [9780, 1.5028362274169922], [7341, 1.5222175121307373], [7178, 1.5238265991210938], [8783, 1.52545964717865]]",7580
video9871,bearded guy in grey tshirt talking to the camera,"[[8331, 1.4614713191986084]]","[[8331, 1.4614713191986084], [9901, 1.4954756498336792], [9249, 1.503739595413208], [7418, 1.5070031881332397], [9728, 1.5099022388458252]]","[[8331, 1.4614713191986084], [9901, 1.4954756498336792], [9249, 1.503739595413208], [7418, 1.5070031881332397], [9728, 1.5099022388458252], [8269, 1.510209321975708], [8682, 1.5117039680480957], [9474, 1.5200932025909424], [9350, 1.5262830257415771], [8796, 1.5343990325927734]]",9871
video8442,a person covers a popular song,"[[7767, 1.4224576950073242]]","[[7767, 1.4224576950073242], [7598, 1.4921610355377197], [7575, 1.5057013034820557], [7205, 1.5063505172729492], [9815, 1.512207269668579]]","[[7767, 1.4224576950073242], [7598, 1.4921610355377197], [7575, 1.5057013034820557], [7205, 1.5063505172729492], [9815, 1.512207269668579], [7228, 1.513963222503662], [8251, 1.5158966779708862], [8255, 1.518062710762024], [7028, 1.5189701318740845], [9351, 1.5192419290542603]]",8442
video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground,"[[9788, 1.351617693901062]]","[[9788, 1.351617693901062], [7564, 1.4830732345581055], [8678, 1.4923224449157715], [7793, 1.4996037483215332], [8904, 1.502049207687378]]","[[9788, 1.351617693901062], [7564, 1.4830732345581055], [8678, 1.4923224449157715], [7793, 1.4996037483215332], [8904, 1.502049207687378], [9039, 1.5031404495239258], [8450, 1.5163856744766235], [8069, 1.5191819667816162], [8110, 1.5346400737762451], [8248, 1.5463085174560547]]",9788
video7565,in a kitchen a woman is chopping tomatoes in a food processor,"[[7565, 1.3734447956085205]]","[[7565, 1.3734447956085205], [7744, 1.4557392597198486], [8300, 1.5029445886611938], [8345, 1.5163590908050537], [8444, 1.5238237380981445]]","[[7565, 1.3734447956085205], [7744, 1.4557392597198486], [8300, 1.5029445886611938], [8345, 1.5163590908050537], [8444, 1.5238237380981445], [8686, 1.5283699035644531], [9639, 1.54069185256958], [9731, 1.5430684089660645], [9693, 1.5439224243164062], [9689, 1.5458686351776123]]",7565
video8025,the opeing credit to gullah grub authentic cooking,"[[8025, 1.4041037559509277]]","[[8025, 1.4041037559509277], [8654, 1.4706039428710938], [8751, 1.4827771186828613], [8489, 1.4906721115112305], [7898, 1.5006217956542969]]","[[8025, 1.4041037559509277], [8654, 1.4706039428710938], [8751, 1.4827771186828613], [8489, 1.4906721115112305], [7898, 1.5006217956542969], [8835, 1.507993221282959], [9693, 1.5108067989349365], [7591, 1.5156099796295166], [9409, 1.5186965465545654], [7147, 1.524989128112793]]",8025
video9406,a person giving his opinion on how crowded the world is,"[[9821, 1.4226993322372437]]","[[9821, 1.4226993322372437], [7890, 1.457932472229004], [9131, 1.4590342044830322], [9406, 1.4666025638580322], [9404, 1.4865633249282837]]","[[9821, 1.4226993322372437], [7890, 1.457932472229004], [9131, 1.4590342044830322], [9406, 1.4666025638580322], [9404, 1.4865633249282837], [9474, 1.4948071241378784], [8917, 1.509566307067871], [8346, 1.5135691165924072], [8477, 1.5182628631591797], [7412, 1.5184054374694824]]",9406
video9359,pictures of a beach while a voice talks about a shark attack,"[[9359, 1.4531865119934082]]","[[9359, 1.4531865119934082], [9452, 1.4929158687591553], [7681, 1.531759262084961], [8999, 1.5513355731964111], [9342, 1.5553966760635376]]","[[9359, 1.4531865119934082], [9452, 1.4929158687591553], [7681, 1.531759262084961], [8999, 1.5513355731964111], [9342, 1.5553966760635376], [8311, 1.5564508438110352], [8248, 1.5686278343200684], [8307, 1.568900465965271], [8490, 1.5831809043884277], [9620, 1.5892109870910645]]",9359
video8339,kids in a circle play with beach ball and surf boards,"[[8339, 1.4507420063018799]]","[[8339, 1.4507420063018799], [7117, 1.4815106391906738], [9576, 1.499007225036621], [9338, 1.509592890739441], [7599, 1.5146890878677368]]","[[8339, 1.4507420063018799], [7117, 1.4815106391906738], [9576, 1.499007225036621], [9338, 1.509592890739441], [7599, 1.5146890878677368], [9957, 1.5301513671875], [8676, 1.5392186641693115], [8622, 1.5425002574920654], [7970, 1.545426845550537], [7177, 1.5624752044677734]]",8339
video7478,a football video game is being played,"[[7478, 1.449127435684204]]","[[7478, 1.449127435684204], [8817, 1.4573185443878174], [9797, 1.4664642810821533], [7374, 1.485267162322998], [9542, 1.5374877452850342]]","[[7478, 1.449127435684204], [8817, 1.4573185443878174], [9797, 1.4664642810821533], [7374, 1.485267162322998], [9542, 1.5374877452850342], [7168, 1.5450456142425537], [9647, 1.546248435974121], [9305, 1.5515928268432617], [7787, 1.5544525384902954], [9516, 1.5573503971099854]]",7478
video7833,a man is talking about business,"[[9406, 1.4623658657073975]]","[[9406, 1.4623658657073975], [7890, 1.473666787147522], [7834, 1.4754908084869385], [8269, 1.476200819015503], [9418, 1.4906139373779297]]","[[9406, 1.4623658657073975], [7890, 1.473666787147522], [7834, 1.4754908084869385], [8269, 1.476200819015503], [9418, 1.4906139373779297], [8830, 1.5022375583648682], [7375, 1.5048404932022095], [8917, 1.5068081617355347], [9028, 1.5076559782028198], [7469, 1.5097064971923828]]",7833
video9835,the women sit at the lap top and talk to one another,"[[9835, 1.430678367614746]]","[[9835, 1.430678367614746], [7916, 1.4566702842712402], [8472, 1.4804165363311768], [7680, 1.4868775606155396], [8347, 1.4928866624832153]]","[[9835, 1.430678367614746], [7916, 1.4566702842712402], [8472, 1.4804165363311768], [7680, 1.4868775606155396], [8347, 1.4928866624832153], [9908, 1.5097458362579346], [9575, 1.514905333518982], [7724, 1.515091896057129], [8074, 1.5234899520874023], [8783, 1.5279717445373535]]",9835
video8756,a woman is dressed up in face paint,"[[8756, 1.417515516281128]]","[[8756, 1.417515516281128], [7571, 1.4611592292785645], [8669, 1.5058321952819824], [9207, 1.517808198928833], [9818, 1.5187263488769531]]","[[8756, 1.417515516281128], [7571, 1.4611592292785645], [8669, 1.5058321952819824], [9207, 1.517808198928833], [9818, 1.5187263488769531], [9131, 1.5231857299804688], [8488, 1.53606116771698], [9688, 1.5412997007369995], [7583, 1.5420076847076416], [8320, 1.5432329177856445]]",8756
video8829,two men talk about stealing land and the bible,"[[8822, 1.4999995231628418]]","[[8822, 1.4999995231628418], [8917, 1.5057733058929443], [7349, 1.522242546081543], [9244, 1.525618076324463], [9406, 1.5259995460510254]]","[[8822, 1.4999995231628418], [8917, 1.5057733058929443], [7349, 1.522242546081543], [9244, 1.525618076324463], [9406, 1.5259995460510254], [8905, 1.5273643732070923], [7794, 1.5289556980133057], [8346, 1.5298495292663574], [8680, 1.5332739353179932], [9418, 1.5343340635299683]]",8829
video9821,a man giving a presentation and showing the planet earth,"[[9680, 1.461470365524292]]","[[9680, 1.461470365524292], [9821, 1.4660873413085938], [7027, 1.4712841510772705], [8727, 1.4876656532287598], [9807, 1.489153504371643]]","[[9680, 1.461470365524292], [9821, 1.4660873413085938], [7027, 1.4712841510772705], [8727, 1.4876656532287598], [9807, 1.489153504371643], [8463, 1.5021944046020508], [9620, 1.5161159038543701], [7914, 1.522608757019043], [7412, 1.5228204727172852], [7562, 1.533759355545044]]",9821
video7554,a person pointing to food on a plate,"[[7973, 1.3763349056243896]]","[[7973, 1.3763349056243896], [9309, 1.4006867408752441], [8910, 1.4086408615112305], [7591, 1.4206454753875732], [9873, 1.441053867340088]]","[[7973, 1.3763349056243896], [9309, 1.4006867408752441], [8910, 1.4086408615112305], [7591, 1.4206454753875732], [9873, 1.441053867340088], [8489, 1.443931221961975], [9409, 1.4640401601791382], [7559, 1.464288592338562], [8900, 1.4861783981323242], [8056, 1.4868075847625732]]",7554
video8125,a man in a flying contraption crashes in a field,"[[8125, 1.4186904430389404]]","[[8125, 1.4186904430389404], [7206, 1.4352662563323975], [9302, 1.452209711074829], [7795, 1.4671858549118042], [7021, 1.4751390218734741]]","[[8125, 1.4186904430389404], [7206, 1.4352662563323975], [9302, 1.452209711074829], [7795, 1.4671858549118042], [7021, 1.4751390218734741], [9208, 1.4797184467315674], [9354, 1.4803926944732666], [9609, 1.5033084154129028], [9774, 1.5141006708145142], [8089, 1.5166040658950806]]",8125
video7688,one of two guys walking on a carton of eggs with bare feet,"[[7688, 1.3584221601486206]]","[[7688, 1.3584221601486206], [9234, 1.4363548755645752], [9229, 1.505068302154541], [8945, 1.508184790611267], [9694, 1.5156890153884888]]","[[7688, 1.3584221601486206], [9234, 1.4363548755645752], [9229, 1.505068302154541], [8945, 1.508184790611267], [9694, 1.5156890153884888], [9307, 1.5172715187072754], [8676, 1.519702672958374], [7112, 1.5255281925201416], [9337, 1.5261855125427246], [7155, 1.5278356075286865]]",7688
video7914,a flower and other natural scenes are displaying,"[[7914, 1.4054198265075684]]","[[7914, 1.4054198265075684], [7061, 1.506505012512207], [8118, 1.511191964149475], [9246, 1.5220367908477783], [8335, 1.5228835344314575]]","[[7914, 1.4054198265075684], [7061, 1.506505012512207], [8118, 1.511191964149475], [9246, 1.5220367908477783], [8335, 1.5228835344314575], [7594, 1.5235507488250732], [8493, 1.529571533203125], [9620, 1.531996488571167], [8312, 1.5376484394073486], [8928, 1.5405420064926147]]",7914
video8479,a woman demonstrates how to cook chitlins,"[[8479, 1.4441068172454834]]","[[8479, 1.4441068172454834], [8057, 1.5004727840423584], [9836, 1.5055150985717773], [7376, 1.5180732011795044], [7695, 1.5219566822052002]]","[[8479, 1.4441068172454834], [8057, 1.5004727840423584], [9836, 1.5055150985717773], [7376, 1.5180732011795044], [7695, 1.5219566822052002], [8915, 1.5285186767578125], [9335, 1.5367934703826904], [8300, 1.5391846895217896], [7140, 1.5402308702468872], [9693, 1.5406179428100586]]",8479
video8420,a man sits in a large black truck adjusting mirror,"[[8420, 1.4464850425720215]]","[[8420, 1.4464850425720215], [7445, 1.492724061012268], [7354, 1.5088943243026733], [9331, 1.5242522954940796], [7236, 1.5251718759536743]]","[[8420, 1.4464850425720215], [7445, 1.492724061012268], [7354, 1.5088943243026733], [9331, 1.5242522954940796], [7236, 1.5251718759536743], [7965, 1.525221347808838], [7026, 1.5316540002822876], [7686, 1.5323927402496338], [7597, 1.532688856124878], [7765, 1.5634841918945312]]",8420
video8913,a video about different sports,"[[8013, 1.4265315532684326]]","[[8013, 1.4265315532684326], [8979, 1.4403823614120483], [7358, 1.446341872215271], [9029, 1.462280035018921], [7839, 1.466838002204895]]","[[8013, 1.4265315532684326], [8979, 1.4403823614120483], [7358, 1.446341872215271], [9029, 1.462280035018921], [7839, 1.466838002204895], [8253, 1.4678308963775635], [9605, 1.4703278541564941], [9647, 1.4722702503204346], [7787, 1.476487636566162], [9542, 1.4772100448608398]]",8913
video9802,a woman dances in the background while a guy doesn t move,"[[9513, 1.4456205368041992]]","[[9513, 1.4456205368041992], [8807, 1.4630560874938965], [7411, 1.4697833061218262], [8305, 1.4917593002319336], [7202, 1.5007686614990234]]","[[9513, 1.4456205368041992], [8807, 1.4630560874938965], [7411, 1.4697833061218262], [8305, 1.4917593002319336], [7202, 1.5007686614990234], [9957, 1.5061681270599365], [9815, 1.5164196491241455], [9254, 1.5174037218093872], [8073, 1.5180847644805908], [8014, 1.5181584358215332]]",9802
video8315,three men were discussing the national football league,"[[8259, 1.4923641681671143]]","[[8259, 1.4923641681671143], [7349, 1.5311557054519653], [7501, 1.5365571975708008], [8917, 1.5412461757659912], [8822, 1.5471954345703125]]","[[8259, 1.4923641681671143], [7349, 1.5311557054519653], [7501, 1.5365571975708008], [8917, 1.5412461757659912], [8822, 1.5471954345703125], [9744, 1.552100658416748], [8932, 1.5553117990493774], [8721, 1.5574703216552734], [7234, 1.558688759803772], [7215, 1.5687096118927002]]",8315
video9805,characters from video games are dancing to old mc donald had a farm,"[[9805, 1.4031977653503418]]","[[9805, 1.4031977653503418], [8116, 1.5149720907211304], [7232, 1.5180096626281738], [9776, 1.528393268585205], [7164, 1.5284082889556885]]","[[9805, 1.4031977653503418], [8116, 1.5149720907211304], [7232, 1.5180096626281738], [9776, 1.528393268585205], [7164, 1.5284082889556885], [9832, 1.5299524068832397], [9200, 1.538210153579712], [8929, 1.5446925163269043], [7798, 1.5458648204803467], [8303, 1.546363353729248]]",9805
video7919,a character is jumping and floating in the air in a video game,"[[7919, 1.4183000326156616]]","[[7919, 1.4183000326156616], [9452, 1.4572786092758179], [9232, 1.4759302139282227], [9221, 1.491346836090088], [7552, 1.5050426721572876]]","[[7919, 1.4183000326156616], [9452, 1.4572786092758179], [9232, 1.4759302139282227], [9221, 1.491346836090088], [7552, 1.5050426721572876], [9208, 1.5166566371917725], [9224, 1.5206506252288818], [9795, 1.5238484144210815], [9014, 1.528194785118103], [8071, 1.5316460132598877]]",7919
video9321,penguins wander around on ice,"[[9321, 1.3222010135650635]]","[[9321, 1.3222010135650635], [8493, 1.5526548624038696], [9345, 1.5666608810424805], [8949, 1.5671577453613281], [9578, 1.585546612739563]]","[[9321, 1.3222010135650635], [8493, 1.5526548624038696], [9345, 1.5666608810424805], [8949, 1.5671577453613281], [9578, 1.585546612739563], [9359, 1.5880801677703857], [8473, 1.5882587432861328], [7564, 1.5961706638336182], [9253, 1.5967010259628296], [9332, 1.6011103391647339]]",9321
video7215,person playing a game,"[[9200, 1.4763779640197754]]","[[9200, 1.4763779640197754], [9031, 1.4766942262649536], [8578, 1.4769753217697144], [8313, 1.4770478010177612], [7552, 1.4793261289596558]]","[[9200, 1.4763779640197754], [9031, 1.4766942262649536], [8578, 1.4769753217697144], [8313, 1.4770478010177612], [7552, 1.4793261289596558], [9332, 1.4813003540039062], [7792, 1.482601284980774], [8797, 1.4833639860153198], [7374, 1.4847455024719238], [9336, 1.4849815368652344]]",7215
