frame_path_1,frame_path_2,frame_path_3,frame_path_4,video_id,frame_id,sentence
./frames_data/1k_multi_frames_4/video9334_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9334_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9334_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9334_frame_004_of_004.jpg,video9334,video9334,in game footage of a mine craft character walking up stairs
./frames_data/1k_multi_frames_4/video8835_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8835_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8835_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8835_frame_004_of_004.jpg,video8835,video8835,a woman serves a bowl of soup woth stuff in it
./frames_data/1k_multi_frames_4/video8016_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8016_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8016_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8016_frame_004_of_004.jpg,video8016,video8016,a dog and a cat are in a standoff
./frames_data/1k_multi_frames_4/video8309_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8309_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8309_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8309_frame_004_of_004.jpg,video8309,video8309,there is a wrestling match
./frames_data/1k_multi_frames_4/video8910_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8910_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8910_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8910_frame_004_of_004.jpg,video8910,video8910,adding ingredients to a pizza
./frames_data/1k_multi_frames_4/video9514_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9514_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9514_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9514_frame_004_of_004.jpg,video9514,video9514,inside of a toyota car with large space and safety
./frames_data/1k_multi_frames_4/video9400_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9400_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9400_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9400_frame_004_of_004.jpg,video9400,video9400,someone is playing a game
./frames_data/1k_multi_frames_4/video9579_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9579_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9579_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9579_frame_004_of_004.jpg,video9579,video9579,two men talk with children s voices
./frames_data/1k_multi_frames_4/video8334_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8334_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8334_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8334_frame_004_of_004.jpg,video8334,video8334,a cartoon of a dog running and howling
./frames_data/1k_multi_frames_4/video7358_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7358_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7358_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7358_frame_004_of_004.jpg,video7358,video7358,it is a vine compilation
./frames_data/1k_multi_frames_4/video7410_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7410_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7410_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7410_frame_004_of_004.jpg,video7410,video7410,vladmir putin talks on the news about the fight against terrorism
./frames_data/1k_multi_frames_4/video8443_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8443_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8443_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8443_frame_004_of_004.jpg,video8443,video8443,valencia vesus hokit in a wrestling match
./frames_data/1k_multi_frames_4/video7345_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7345_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7345_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7345_frame_004_of_004.jpg,video7345,video7345,a man is talking about making it easier for kids to learn while scenes of a school are shown
./frames_data/1k_multi_frames_4/video7961_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7961_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7961_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7961_frame_004_of_004.jpg,video7961,video7961,a band of singers and guitarists are performing on stage
./frames_data/1k_multi_frames_4/video9343_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9343_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9343_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9343_frame_004_of_004.jpg,video9343,video9343,woman is slicing the vegetables and decorating the meal
./frames_data/1k_multi_frames_4/video9037_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9037_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9037_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9037_frame_004_of_004.jpg,video9037,video9037,a women is sitting with her baby and two people talking about that
./frames_data/1k_multi_frames_4/video7754_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7754_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7754_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7754_frame_004_of_004.jpg,video7754,video7754,this is a video of a live tv show
./frames_data/1k_multi_frames_4/video7217_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7217_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7217_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7217_frame_004_of_004.jpg,video7217,video7217,a woman is advertising a stroller
./frames_data/1k_multi_frames_4/video9237_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9237_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9237_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9237_frame_004_of_004.jpg,video9237,video9237,preview for the movie insidious
./frames_data/1k_multi_frames_4/video7207_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7207_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7207_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7207_frame_004_of_004.jpg,video7207,video7207,young men discuss and demonstrate a video game
./frames_data/1k_multi_frames_4/video7355_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7355_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7355_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7355_frame_004_of_004.jpg,video7355,video7355,a hand print is outlined within the silhouette of a green dinosaur shape for a movie promotion
./frames_data/1k_multi_frames_4/video8423_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8423_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8423_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8423_frame_004_of_004.jpg,video8423,video8423,a female inside a white themed bathroom while someone else makes her makeup
./frames_data/1k_multi_frames_4/video9204_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9204_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9204_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9204_frame_004_of_004.jpg,video9204,video9204,a news reporter talks about a shooting
./frames_data/1k_multi_frames_4/video9782_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9782_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9782_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9782_frame_004_of_004.jpg,video9782,video9782,a man talking about a womans genital problems
./frames_data/1k_multi_frames_4/video8667_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8667_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8667_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8667_frame_004_of_004.jpg,video8667,video8667,music is playing and advertisements was showing
./frames_data/1k_multi_frames_4/video7589_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7589_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7589_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7589_frame_004_of_004.jpg,video7589,video7589,a man getting interviewed by a beach
./frames_data/1k_multi_frames_4/video9404_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9404_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9404_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9404_frame_004_of_004.jpg,video9404,video9404,a lady talks into a megaphone
./frames_data/1k_multi_frames_4/video9698_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9698_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9698_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9698_frame_004_of_004.jpg,video9698,video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead
./frames_data/1k_multi_frames_4/video9682_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9682_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9682_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9682_frame_004_of_004.jpg,video9682,video9682,a girl being surprised with a stuffed animal by male friend
./frames_data/1k_multi_frames_4/video8341_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8341_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8341_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8341_frame_004_of_004.jpg,video8341,video8341,cartoon characters are talking to a pokemon
./frames_data/1k_multi_frames_4/video9246_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9246_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9246_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9246_frame_004_of_004.jpg,video9246,video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch
./frames_data/1k_multi_frames_4/video7574_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7574_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7574_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7574_frame_004_of_004.jpg,video7574,video7574,minecraft zombie kills player and takes heart
./frames_data/1k_multi_frames_4/video8263_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8263_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8263_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8263_frame_004_of_004.jpg,video8263,video8263,a man drives aroud curves through a wooden mountainside
./frames_data/1k_multi_frames_4/video8498_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8498_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8498_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8498_frame_004_of_004.jpg,video8498,video8498,delicious and colorful food is in the bowl
./frames_data/1k_multi_frames_4/video9833_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9833_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9833_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9833_frame_004_of_004.jpg,video9833,video9833,airport security figure explains requirements for transporting medicines
./frames_data/1k_multi_frames_4/video8340_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8340_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8340_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8340_frame_004_of_004.jpg,video8340,video8340,a man and a woman stand in a bedroom
./frames_data/1k_multi_frames_4/video7179_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7179_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7179_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7179_frame_004_of_004.jpg,video7179,video7179,two animated woman s are talking to eachother
./frames_data/1k_multi_frames_4/video8924_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8924_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8924_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8924_frame_004_of_004.jpg,video8924,video8924,a man works on a computer s motherboard
./frames_data/1k_multi_frames_4/video8822_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8822_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8822_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8822_frame_004_of_004.jpg,video8822,video8822,newscasters speak about a school shooting on the news program info wars
./frames_data/1k_multi_frames_4/video8048_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8048_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8048_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8048_frame_004_of_004.jpg,video8048,video8048,george lopez s family sits down for dinner
./frames_data/1k_multi_frames_4/video7798_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7798_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7798_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7798_frame_004_of_004.jpg,video7798,video7798,dogs and cats playing in a park
./frames_data/1k_multi_frames_4/video7820_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7820_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7820_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7820_frame_004_of_004.jpg,video7820,video7820,a guy talks about how a car s alternator wasn t working
./frames_data/1k_multi_frames_4/video7560_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7560_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7560_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7560_frame_004_of_004.jpg,video7560,video7560,person straightening out string of magnets and wrapping them around his finger
./frames_data/1k_multi_frames_4/video8899_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8899_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8899_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8899_frame_004_of_004.jpg,video8899,video8899,some people cross a street in a busy road
./frames_data/1k_multi_frames_4/video9825_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9825_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9825_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9825_frame_004_of_004.jpg,video9825,video9825,an intelligent man with glasses talk about certain phrenologists
./frames_data/1k_multi_frames_4/video7580_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7580_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7580_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7580_frame_004_of_004.jpg,video7580,video7580,a woman speaking about scifi and fantasy disasters
./frames_data/1k_multi_frames_4/video9871_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9871_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9871_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9871_frame_004_of_004.jpg,video9871,video9871,bearded guy in grey tshirt talking to the camera
./frames_data/1k_multi_frames_4/video8442_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8442_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8442_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8442_frame_004_of_004.jpg,video8442,video8442,a person covers a popular song
./frames_data/1k_multi_frames_4/video9788_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9788_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9788_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9788_frame_004_of_004.jpg,video9788,video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground
./frames_data/1k_multi_frames_4/video7565_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7565_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7565_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7565_frame_004_of_004.jpg,video7565,video7565,in a kitchen a woman is chopping tomatoes in a food processor
./frames_data/1k_multi_frames_4/video8025_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8025_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8025_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8025_frame_004_of_004.jpg,video8025,video8025,the opeing credit to gullah grub authentic cooking
./frames_data/1k_multi_frames_4/video9406_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9406_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9406_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9406_frame_004_of_004.jpg,video9406,video9406,a person giving his opinion on how crowded the world is
./frames_data/1k_multi_frames_4/video9359_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9359_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9359_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9359_frame_004_of_004.jpg,video9359,video9359,pictures of a beach while a voice talks about a shark attack
./frames_data/1k_multi_frames_4/video8339_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8339_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8339_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8339_frame_004_of_004.jpg,video8339,video8339,kids in a circle play with beach ball and surf boards
./frames_data/1k_multi_frames_4/video7478_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7478_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7478_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7478_frame_004_of_004.jpg,video7478,video7478,a football video game is being played
./frames_data/1k_multi_frames_4/video7833_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7833_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7833_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7833_frame_004_of_004.jpg,video7833,video7833,a man is talking about business
./frames_data/1k_multi_frames_4/video9835_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9835_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9835_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9835_frame_004_of_004.jpg,video9835,video9835,the women sit at the lap top and talk to one another
./frames_data/1k_multi_frames_4/video8756_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8756_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8756_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8756_frame_004_of_004.jpg,video8756,video8756,a woman is dressed up in face paint
./frames_data/1k_multi_frames_4/video8829_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8829_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8829_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8829_frame_004_of_004.jpg,video8829,video8829,two men talk about stealing land and the bible
./frames_data/1k_multi_frames_4/video9821_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9821_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9821_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9821_frame_004_of_004.jpg,video9821,video9821,a man giving a presentation and showing the planet earth
./frames_data/1k_multi_frames_4/video7554_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7554_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7554_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7554_frame_004_of_004.jpg,video7554,video7554,a person pointing to food on a plate
./frames_data/1k_multi_frames_4/video8125_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8125_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8125_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8125_frame_004_of_004.jpg,video8125,video8125,a man in a flying contraption crashes in a field
./frames_data/1k_multi_frames_4/video7688_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7688_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7688_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7688_frame_004_of_004.jpg,video7688,video7688,one of two guys walking on a carton of eggs with bare feet
./frames_data/1k_multi_frames_4/video7914_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7914_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7914_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7914_frame_004_of_004.jpg,video7914,video7914,a flower and other natural scenes are displaying
./frames_data/1k_multi_frames_4/video8479_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8479_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8479_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8479_frame_004_of_004.jpg,video8479,video8479,a woman demonstrates how to cook chitlins
./frames_data/1k_multi_frames_4/video8420_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8420_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8420_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8420_frame_004_of_004.jpg,video8420,video8420,a man sits in a large black truck adjusting mirror
./frames_data/1k_multi_frames_4/video8913_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8913_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8913_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8913_frame_004_of_004.jpg,video8913,video8913,a video about different sports
./frames_data/1k_multi_frames_4/video9802_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9802_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9802_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9802_frame_004_of_004.jpg,video9802,video9802,a woman dances in the background while a guy doesn t move
./frames_data/1k_multi_frames_4/video8315_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8315_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8315_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8315_frame_004_of_004.jpg,video8315,video8315,three men were discussing the national football league
./frames_data/1k_multi_frames_4/video9805_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9805_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9805_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9805_frame_004_of_004.jpg,video9805,video9805,characters from video games are dancing to old mc donald had a farm
./frames_data/1k_multi_frames_4/video7919_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7919_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7919_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7919_frame_004_of_004.jpg,video7919,video7919,a character is jumping and floating in the air in a video game
./frames_data/1k_multi_frames_4/video9321_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9321_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9321_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9321_frame_004_of_004.jpg,video9321,video9321,penguins wander around on ice
./frames_data/1k_multi_frames_4/video7215_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7215_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7215_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7215_frame_004_of_004.jpg,video7215,video7215,person playing a game
./frames_data/1k_multi_frames_4/video7113_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7113_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7113_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7113_frame_004_of_004.jpg,video7113,video7113,a child in pink watches a white bird in an open box
./frames_data/1k_multi_frames_4/video7909_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7909_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7909_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7909_frame_004_of_004.jpg,video7909,video7909,a woman holding a ribbon
./frames_data/1k_multi_frames_4/video7765_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7765_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7765_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7765_frame_004_of_004.jpg,video7765,video7765,a person is discussing a car
./frames_data/1k_multi_frames_4/video8264_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8264_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8264_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8264_frame_004_of_004.jpg,video8264,video8264,women athletes taking their positions for a running race
./frames_data/1k_multi_frames_4/video8672_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8672_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8672_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8672_frame_004_of_004.jpg,video8672,video8672,dog is drinking milk with baby nibble bottle
./frames_data/1k_multi_frames_4/video9330_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9330_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9330_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9330_frame_004_of_004.jpg,video9330,video9330,a man with a guitar sings on a farm
./frames_data/1k_multi_frames_4/video7977_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7977_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7977_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7977_frame_004_of_004.jpg,video7977,video7977,someone is drawing pictures
./frames_data/1k_multi_frames_4/video7500_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7500_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7500_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7500_frame_004_of_004.jpg,video7500,video7500,a soccer team walking out on the field
./frames_data/1k_multi_frames_4/video9238_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9238_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9238_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9238_frame_004_of_004.jpg,video9238,video9238,a man is singing and dancing in an elevator while people watch
./frames_data/1k_multi_frames_4/video8258_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8258_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8258_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8258_frame_004_of_004.jpg,video8258,video8258,woman is using a baby stroller
./frames_data/1k_multi_frames_4/video8321_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video8321_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video8321_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video8321_frame_004_of_004.jpg,video8321,video8321,a man is talking about something
./frames_data/1k_multi_frames_4/video9251_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9251_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9251_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9251_frame_004_of_004.jpg,video9251,video9251,sleeping beauty play promotion
./frames_data/1k_multi_frames_4/video7024_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video7024_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video7024_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video7024_frame_004_of_004.jpg,video7024,video7024,little pet shop cat getting a bath and washed with little brush
./frames_data/1k_multi_frames_4/video9832_frame_001_of_004.jpg,./frames_data/1k_multi_frames_4/video9832_frame_002_of_004.jpg,./frames_data/1k_multi_frames_4/video9832_frame_003_of_004.jpg,./frames_data/1k_multi_frames_4/video9832_frame_004_of_004.jpg,video9832,video9832,a video game character rides around on a motorcycle
