video_id,frame_path_1,frame_path_2,frame_path_3,frame_path_4,frame_id,sentence
video7591,./test_1k_images_3/video7591_frame_001_of_004.jpg,./test_1k_images_3/video7591_frame_002_of_004.jpg,./test_1k_images_3/video7591_frame_003_of_004.jpg,./test_1k_images_3/video7591_frame_004_of_004.jpg,video7591,a woman is giving a demonstration about pancake presentation
video8457,./test_1k_images_3/video8457_frame_001_of_004.jpg,./test_1k_images_3/video8457_frame_002_of_004.jpg,./test_1k_images_3/video8457_frame_003_of_004.jpg,./test_1k_images_3/video8457_frame_004_of_004.jpg,video8457,a man rowing a kayak is shown in slow motion
video8665,./test_1k_images_3/video8665_frame_001_of_004.jpg,./test_1k_images_3/video8665_frame_002_of_004.jpg,./test_1k_images_3/video8665_frame_003_of_004.jpg,./test_1k_images_3/video8665_frame_004_of_004.jpg,video8665,the tennis players wearing blue and red t shirts and play the tennis in the tennis court at the night time
video8792,./test_1k_images_3/video8792_frame_001_of_004.jpg,./test_1k_images_3/video8792_frame_002_of_004.jpg,./test_1k_images_3/video8792_frame_003_of_004.jpg,./test_1k_images_3/video8792_frame_004_of_004.jpg,video8792,a girl is on the voice
video7375,./test_1k_images_3/video7375_frame_001_of_004.jpg,./test_1k_images_3/video7375_frame_002_of_004.jpg,./test_1k_images_3/video7375_frame_003_of_004.jpg,./test_1k_images_3/video7375_frame_004_of_004.jpg,video7375,a man talks about the school system
video8688,./test_1k_images_3/video8688_frame_001_of_004.jpg,./test_1k_images_3/video8688_frame_002_of_004.jpg,./test_1k_images_3/video8688_frame_003_of_004.jpg,./test_1k_images_3/video8688_frame_004_of_004.jpg,video8688,a person folds a paper airplane
video7144,./test_1k_images_3/video7144_frame_001_of_004.jpg,./test_1k_images_3/video7144_frame_002_of_004.jpg,./test_1k_images_3/video7144_frame_003_of_004.jpg,./test_1k_images_3/video7144_frame_004_of_004.jpg,video7144,a group of women are rubbing oil and milk all over a woman
video8018,./test_1k_images_3/video8018_frame_001_of_004.jpg,./test_1k_images_3/video8018_frame_002_of_004.jpg,./test_1k_images_3/video8018_frame_003_of_004.jpg,./test_1k_images_3/video8018_frame_004_of_004.jpg,video8018,a young girl shopping
video8469,./test_1k_images_3/video8469_frame_001_of_004.jpg,./test_1k_images_3/video8469_frame_002_of_004.jpg,./test_1k_images_3/video8469_frame_003_of_004.jpg,./test_1k_images_3/video8469_frame_004_of_004.jpg,video8469,two parrots in a bird cage one white chick and on green adult
video8868,./test_1k_images_3/video8868_frame_001_of_004.jpg,./test_1k_images_3/video8868_frame_002_of_004.jpg,./test_1k_images_3/video8868_frame_003_of_004.jpg,./test_1k_images_3/video8868_frame_004_of_004.jpg,video8868,a young girl sits in a room and looks into a bag
video8316,./test_1k_images_3/video8316_frame_001_of_004.jpg,./test_1k_images_3/video8316_frame_002_of_004.jpg,./test_1k_images_3/video8316_frame_003_of_004.jpg,./test_1k_images_3/video8316_frame_004_of_004.jpg,video8316,a man is talking to an athlete
video7209,./test_1k_images_3/video7209_frame_001_of_004.jpg,./test_1k_images_3/video7209_frame_002_of_004.jpg,./test_1k_images_3/video7209_frame_003_of_004.jpg,./test_1k_images_3/video7209_frame_004_of_004.jpg,video7209,someone is showing a car features
video7140,./test_1k_images_3/video7140_frame_001_of_004.jpg,./test_1k_images_3/video7140_frame_002_of_004.jpg,./test_1k_images_3/video7140_frame_003_of_004.jpg,./test_1k_images_3/video7140_frame_004_of_004.jpg,video7140,someone is adding ingredients for a batter
video8241,./test_1k_images_3/video8241_frame_001_of_004.jpg,./test_1k_images_3/video8241_frame_002_of_004.jpg,./test_1k_images_3/video8241_frame_003_of_004.jpg,./test_1k_images_3/video8241_frame_004_of_004.jpg,video8241,several women in pink outfits and various other styles are standing and smiling
video9301,./test_1k_images_3/video9301_frame_001_of_004.jpg,./test_1k_images_3/video9301_frame_002_of_004.jpg,./test_1k_images_3/video9301_frame_003_of_004.jpg,./test_1k_images_3/video9301_frame_004_of_004.jpg,video9301,how to make a galaxy fighter
video7963,./test_1k_images_3/video7963_frame_001_of_004.jpg,./test_1k_images_3/video7963_frame_002_of_004.jpg,./test_1k_images_3/video7963_frame_003_of_004.jpg,./test_1k_images_3/video7963_frame_004_of_004.jpg,video7963,a machine drills holes in a section of metal piping
video8830,./test_1k_images_3/video8830_frame_001_of_004.jpg,./test_1k_images_3/video8830_frame_002_of_004.jpg,./test_1k_images_3/video8830_frame_003_of_004.jpg,./test_1k_images_3/video8830_frame_004_of_004.jpg,video8830,this is a video of a confrence
video9320,./test_1k_images_3/video9320_frame_001_of_004.jpg,./test_1k_images_3/video9320_frame_002_of_004.jpg,./test_1k_images_3/video9320_frame_003_of_004.jpg,./test_1k_images_3/video9320_frame_004_of_004.jpg,video9320,a blonde man lies on a bed with a little baby
video8331,./test_1k_images_3/video8331_frame_001_of_004.jpg,./test_1k_images_3/video8331_frame_002_of_004.jpg,./test_1k_images_3/video8331_frame_003_of_004.jpg,./test_1k_images_3/video8331_frame_004_of_004.jpg,video8331,a man teaching students in class
video7027,./test_1k_images_3/video7027_frame_001_of_004.jpg,./test_1k_images_3/video7027_frame_002_of_004.jpg,./test_1k_images_3/video7027_frame_003_of_004.jpg,./test_1k_images_3/video7027_frame_004_of_004.jpg,video7027,the man in the video is showing a brief viewing of how the movie is starting
video9450,./test_1k_images_3/video9450_frame_001_of_004.jpg,./test_1k_images_3/video9450_frame_002_of_004.jpg,./test_1k_images_3/video9450_frame_003_of_004.jpg,./test_1k_images_3/video9450_frame_004_of_004.jpg,video9450,a foreign military themed show
video9334,./test_1k_images_3/video9334_frame_001_of_004.jpg,./test_1k_images_3/video9334_frame_002_of_004.jpg,./test_1k_images_3/video9334_frame_003_of_004.jpg,./test_1k_images_3/video9334_frame_004_of_004.jpg,video9334,in game footage of a mine craft character walking up stairs
video8835,./test_1k_images_3/video8835_frame_001_of_004.jpg,./test_1k_images_3/video8835_frame_002_of_004.jpg,./test_1k_images_3/video8835_frame_003_of_004.jpg,./test_1k_images_3/video8835_frame_004_of_004.jpg,video8835,a woman serves a bowl of soup woth stuff in it
video8016,./test_1k_images_3/video8016_frame_001_of_004.jpg,./test_1k_images_3/video8016_frame_002_of_004.jpg,./test_1k_images_3/video8016_frame_003_of_004.jpg,./test_1k_images_3/video8016_frame_004_of_004.jpg,video8016,a dog and a cat are in a standoff
video8309,./test_1k_images_3/video8309_frame_001_of_004.jpg,./test_1k_images_3/video8309_frame_002_of_004.jpg,./test_1k_images_3/video8309_frame_003_of_004.jpg,./test_1k_images_3/video8309_frame_004_of_004.jpg,video8309,there is a wrestling match
video8910,./test_1k_images_3/video8910_frame_001_of_004.jpg,./test_1k_images_3/video8910_frame_002_of_004.jpg,./test_1k_images_3/video8910_frame_003_of_004.jpg,./test_1k_images_3/video8910_frame_004_of_004.jpg,video8910,adding ingredients to a pizza
video9514,./test_1k_images_3/video9514_frame_001_of_004.jpg,./test_1k_images_3/video9514_frame_002_of_004.jpg,./test_1k_images_3/video9514_frame_003_of_004.jpg,./test_1k_images_3/video9514_frame_004_of_004.jpg,video9514,inside of a toyota car with large space and safety
video9400,./test_1k_images_3/video9400_frame_001_of_004.jpg,./test_1k_images_3/video9400_frame_002_of_004.jpg,./test_1k_images_3/video9400_frame_003_of_004.jpg,./test_1k_images_3/video9400_frame_004_of_004.jpg,video9400,someone is playing a game
video9579,./test_1k_images_3/video9579_frame_001_of_004.jpg,./test_1k_images_3/video9579_frame_002_of_004.jpg,./test_1k_images_3/video9579_frame_003_of_004.jpg,./test_1k_images_3/video9579_frame_004_of_004.jpg,video9579,two men talk with children s voices
video8334,./test_1k_images_3/video8334_frame_001_of_004.jpg,./test_1k_images_3/video8334_frame_002_of_004.jpg,./test_1k_images_3/video8334_frame_003_of_004.jpg,./test_1k_images_3/video8334_frame_004_of_004.jpg,video8334,a cartoon of a dog running and howling
video7358,./test_1k_images_3/video7358_frame_001_of_004.jpg,./test_1k_images_3/video7358_frame_002_of_004.jpg,./test_1k_images_3/video7358_frame_003_of_004.jpg,./test_1k_images_3/video7358_frame_004_of_004.jpg,video7358,it is a vine compilation
video7410,./test_1k_images_3/video7410_frame_001_of_004.jpg,./test_1k_images_3/video7410_frame_002_of_004.jpg,./test_1k_images_3/video7410_frame_003_of_004.jpg,./test_1k_images_3/video7410_frame_004_of_004.jpg,video7410,vladmir putin talks on the news about the fight against terrorism
video8443,./test_1k_images_3/video8443_frame_001_of_004.jpg,./test_1k_images_3/video8443_frame_002_of_004.jpg,./test_1k_images_3/video8443_frame_003_of_004.jpg,./test_1k_images_3/video8443_frame_004_of_004.jpg,video8443,valencia vesus hokit in a wrestling match
video7345,./test_1k_images_3/video7345_frame_001_of_004.jpg,./test_1k_images_3/video7345_frame_002_of_004.jpg,./test_1k_images_3/video7345_frame_003_of_004.jpg,./test_1k_images_3/video7345_frame_004_of_004.jpg,video7345,a man is talking about making it easier for kids to learn while scenes of a school are shown
video7961,./test_1k_images_3/video7961_frame_001_of_004.jpg,./test_1k_images_3/video7961_frame_002_of_004.jpg,./test_1k_images_3/video7961_frame_003_of_004.jpg,./test_1k_images_3/video7961_frame_004_of_004.jpg,video7961,a band of singers and guitarists are performing on stage
video9343,./test_1k_images_3/video9343_frame_001_of_004.jpg,./test_1k_images_3/video9343_frame_002_of_004.jpg,./test_1k_images_3/video9343_frame_003_of_004.jpg,./test_1k_images_3/video9343_frame_004_of_004.jpg,video9343,woman is slicing the vegetables and decorating the meal
video9037,./test_1k_images_3/video9037_frame_001_of_004.jpg,./test_1k_images_3/video9037_frame_002_of_004.jpg,./test_1k_images_3/video9037_frame_003_of_004.jpg,./test_1k_images_3/video9037_frame_004_of_004.jpg,video9037,a women is sitting with her baby and two people talking about that
video7754,./test_1k_images_3/video7754_frame_001_of_004.jpg,./test_1k_images_3/video7754_frame_002_of_004.jpg,./test_1k_images_3/video7754_frame_003_of_004.jpg,./test_1k_images_3/video7754_frame_004_of_004.jpg,video7754,this is a video of a live tv show
video7217,./test_1k_images_3/video7217_frame_001_of_004.jpg,./test_1k_images_3/video7217_frame_002_of_004.jpg,./test_1k_images_3/video7217_frame_003_of_004.jpg,./test_1k_images_3/video7217_frame_004_of_004.jpg,video7217,a woman is advertising a stroller
video9237,./test_1k_images_3/video9237_frame_001_of_004.jpg,./test_1k_images_3/video9237_frame_002_of_004.jpg,./test_1k_images_3/video9237_frame_003_of_004.jpg,./test_1k_images_3/video9237_frame_004_of_004.jpg,video9237,preview for the movie insidious
video7207,./test_1k_images_3/video7207_frame_001_of_004.jpg,./test_1k_images_3/video7207_frame_002_of_004.jpg,./test_1k_images_3/video7207_frame_003_of_004.jpg,./test_1k_images_3/video7207_frame_004_of_004.jpg,video7207,young men discuss and demonstrate a video game
video7355,./test_1k_images_3/video7355_frame_001_of_004.jpg,./test_1k_images_3/video7355_frame_002_of_004.jpg,./test_1k_images_3/video7355_frame_003_of_004.jpg,./test_1k_images_3/video7355_frame_004_of_004.jpg,video7355,a hand print is outlined within the silhouette of a green dinosaur shape for a movie promotion
video8423,./test_1k_images_3/video8423_frame_001_of_004.jpg,./test_1k_images_3/video8423_frame_002_of_004.jpg,./test_1k_images_3/video8423_frame_003_of_004.jpg,./test_1k_images_3/video8423_frame_004_of_004.jpg,video8423,a female inside a white themed bathroom while someone else makes her makeup
video9204,./test_1k_images_3/video9204_frame_001_of_004.jpg,./test_1k_images_3/video9204_frame_002_of_004.jpg,./test_1k_images_3/video9204_frame_003_of_004.jpg,./test_1k_images_3/video9204_frame_004_of_004.jpg,video9204,a news reporter talks about a shooting
video9782,./test_1k_images_3/video9782_frame_001_of_004.jpg,./test_1k_images_3/video9782_frame_002_of_004.jpg,./test_1k_images_3/video9782_frame_003_of_004.jpg,./test_1k_images_3/video9782_frame_004_of_004.jpg,video9782,a man talking about a womans genital problems
video8667,./test_1k_images_3/video8667_frame_001_of_004.jpg,./test_1k_images_3/video8667_frame_002_of_004.jpg,./test_1k_images_3/video8667_frame_003_of_004.jpg,./test_1k_images_3/video8667_frame_004_of_004.jpg,video8667,music is playing and advertisements was showing
video7589,./test_1k_images_3/video7589_frame_001_of_004.jpg,./test_1k_images_3/video7589_frame_002_of_004.jpg,./test_1k_images_3/video7589_frame_003_of_004.jpg,./test_1k_images_3/video7589_frame_004_of_004.jpg,video7589,a man getting interviewed by a beach
video9404,./test_1k_images_3/video9404_frame_001_of_004.jpg,./test_1k_images_3/video9404_frame_002_of_004.jpg,./test_1k_images_3/video9404_frame_003_of_004.jpg,./test_1k_images_3/video9404_frame_004_of_004.jpg,video9404,a lady talks into a megaphone
video9698,./test_1k_images_3/video9698_frame_001_of_004.jpg,./test_1k_images_3/video9698_frame_002_of_004.jpg,./test_1k_images_3/video9698_frame_003_of_004.jpg,./test_1k_images_3/video9698_frame_004_of_004.jpg,video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead
video9682,./test_1k_images_3/video9682_frame_001_of_004.jpg,./test_1k_images_3/video9682_frame_002_of_004.jpg,./test_1k_images_3/video9682_frame_003_of_004.jpg,./test_1k_images_3/video9682_frame_004_of_004.jpg,video9682,a girl being surprised with a stuffed animal by male friend
video8341,./test_1k_images_3/video8341_frame_001_of_004.jpg,./test_1k_images_3/video8341_frame_002_of_004.jpg,./test_1k_images_3/video8341_frame_003_of_004.jpg,./test_1k_images_3/video8341_frame_004_of_004.jpg,video8341,cartoon characters are talking to a pokemon
video9246,./test_1k_images_3/video9246_frame_001_of_004.jpg,./test_1k_images_3/video9246_frame_002_of_004.jpg,./test_1k_images_3/video9246_frame_003_of_004.jpg,./test_1k_images_3/video9246_frame_004_of_004.jpg,video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch
video7574,./test_1k_images_3/video7574_frame_001_of_004.jpg,./test_1k_images_3/video7574_frame_002_of_004.jpg,./test_1k_images_3/video7574_frame_003_of_004.jpg,./test_1k_images_3/video7574_frame_004_of_004.jpg,video7574,minecraft zombie kills player and takes heart
video8263,./test_1k_images_3/video8263_frame_001_of_004.jpg,./test_1k_images_3/video8263_frame_002_of_004.jpg,./test_1k_images_3/video8263_frame_003_of_004.jpg,./test_1k_images_3/video8263_frame_004_of_004.jpg,video8263,a man drives aroud curves through a wooden mountainside
video8498,./test_1k_images_3/video8498_frame_001_of_004.jpg,./test_1k_images_3/video8498_frame_002_of_004.jpg,./test_1k_images_3/video8498_frame_003_of_004.jpg,./test_1k_images_3/video8498_frame_004_of_004.jpg,video8498,delicious and colorful food is in the bowl
video9833,./test_1k_images_3/video9833_frame_001_of_004.jpg,./test_1k_images_3/video9833_frame_002_of_004.jpg,./test_1k_images_3/video9833_frame_003_of_004.jpg,./test_1k_images_3/video9833_frame_004_of_004.jpg,video9833,airport security figure explains requirements for transporting medicines
video8340,./test_1k_images_3/video8340_frame_001_of_004.jpg,./test_1k_images_3/video8340_frame_002_of_004.jpg,./test_1k_images_3/video8340_frame_003_of_004.jpg,./test_1k_images_3/video8340_frame_004_of_004.jpg,video8340,a man and a woman stand in a bedroom
video7179,./test_1k_images_3/video7179_frame_001_of_004.jpg,./test_1k_images_3/video7179_frame_002_of_004.jpg,./test_1k_images_3/video7179_frame_003_of_004.jpg,./test_1k_images_3/video7179_frame_004_of_004.jpg,video7179,two animated woman s are talking to eachother
video8924,./test_1k_images_3/video8924_frame_001_of_004.jpg,./test_1k_images_3/video8924_frame_002_of_004.jpg,./test_1k_images_3/video8924_frame_003_of_004.jpg,./test_1k_images_3/video8924_frame_004_of_004.jpg,video8924,a man works on a computer s motherboard
video8822,./test_1k_images_3/video8822_frame_001_of_004.jpg,./test_1k_images_3/video8822_frame_002_of_004.jpg,./test_1k_images_3/video8822_frame_003_of_004.jpg,./test_1k_images_3/video8822_frame_004_of_004.jpg,video8822,newscasters speak about a school shooting on the news program info wars
video8048,./test_1k_images_3/video8048_frame_001_of_004.jpg,./test_1k_images_3/video8048_frame_002_of_004.jpg,./test_1k_images_3/video8048_frame_003_of_004.jpg,./test_1k_images_3/video8048_frame_004_of_004.jpg,video8048,george lopez s family sits down for dinner
video7798,./test_1k_images_3/video7798_frame_001_of_004.jpg,./test_1k_images_3/video7798_frame_002_of_004.jpg,./test_1k_images_3/video7798_frame_003_of_004.jpg,./test_1k_images_3/video7798_frame_004_of_004.jpg,video7798,dogs and cats playing in a park
video7820,./test_1k_images_3/video7820_frame_001_of_004.jpg,./test_1k_images_3/video7820_frame_002_of_004.jpg,./test_1k_images_3/video7820_frame_003_of_004.jpg,./test_1k_images_3/video7820_frame_004_of_004.jpg,video7820,a guy talks about how a car s alternator wasn t working
video7560,./test_1k_images_3/video7560_frame_001_of_004.jpg,./test_1k_images_3/video7560_frame_002_of_004.jpg,./test_1k_images_3/video7560_frame_003_of_004.jpg,./test_1k_images_3/video7560_frame_004_of_004.jpg,video7560,person straightening out string of magnets and wrapping them around his finger
video8899,./test_1k_images_3/video8899_frame_001_of_004.jpg,./test_1k_images_3/video8899_frame_002_of_004.jpg,./test_1k_images_3/video8899_frame_003_of_004.jpg,./test_1k_images_3/video8899_frame_004_of_004.jpg,video8899,some people cross a street in a busy road
video9825,./test_1k_images_3/video9825_frame_001_of_004.jpg,./test_1k_images_3/video9825_frame_002_of_004.jpg,./test_1k_images_3/video9825_frame_003_of_004.jpg,./test_1k_images_3/video9825_frame_004_of_004.jpg,video9825,an intelligent man with glasses talk about certain phrenologists
video7580,./test_1k_images_3/video7580_frame_001_of_004.jpg,./test_1k_images_3/video7580_frame_002_of_004.jpg,./test_1k_images_3/video7580_frame_003_of_004.jpg,./test_1k_images_3/video7580_frame_004_of_004.jpg,video7580,a woman speaking about scifi and fantasy disasters
video9871,./test_1k_images_3/video9871_frame_001_of_004.jpg,./test_1k_images_3/video9871_frame_002_of_004.jpg,./test_1k_images_3/video9871_frame_003_of_004.jpg,./test_1k_images_3/video9871_frame_004_of_004.jpg,video9871,bearded guy in grey tshirt talking to the camera
video8442,./test_1k_images_3/video8442_frame_001_of_004.jpg,./test_1k_images_3/video8442_frame_002_of_004.jpg,./test_1k_images_3/video8442_frame_003_of_004.jpg,./test_1k_images_3/video8442_frame_004_of_004.jpg,video8442,a person covers a popular song
video9788,./test_1k_images_3/video9788_frame_001_of_004.jpg,./test_1k_images_3/video9788_frame_002_of_004.jpg,./test_1k_images_3/video9788_frame_003_of_004.jpg,./test_1k_images_3/video9788_frame_004_of_004.jpg,video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground
video7565,./test_1k_images_3/video7565_frame_001_of_004.jpg,./test_1k_images_3/video7565_frame_002_of_004.jpg,./test_1k_images_3/video7565_frame_003_of_004.jpg,./test_1k_images_3/video7565_frame_004_of_004.jpg,video7565,in a kitchen a woman is chopping tomatoes in a food processor
video8025,./test_1k_images_3/video8025_frame_001_of_004.jpg,./test_1k_images_3/video8025_frame_002_of_004.jpg,./test_1k_images_3/video8025_frame_003_of_004.jpg,./test_1k_images_3/video8025_frame_004_of_004.jpg,video8025,the opeing credit to gullah grub authentic cooking
video9406,./test_1k_images_3/video9406_frame_001_of_004.jpg,./test_1k_images_3/video9406_frame_002_of_004.jpg,./test_1k_images_3/video9406_frame_003_of_004.jpg,./test_1k_images_3/video9406_frame_004_of_004.jpg,video9406,a person giving his opinion on how crowded the world is
video9359,./test_1k_images_3/video9359_frame_001_of_004.jpg,./test_1k_images_3/video9359_frame_002_of_004.jpg,./test_1k_images_3/video9359_frame_003_of_004.jpg,./test_1k_images_3/video9359_frame_004_of_004.jpg,video9359,pictures of a beach while a voice talks about a shark attack
video8339,./test_1k_images_3/video8339_frame_001_of_004.jpg,./test_1k_images_3/video8339_frame_002_of_004.jpg,./test_1k_images_3/video8339_frame_003_of_004.jpg,./test_1k_images_3/video8339_frame_004_of_004.jpg,video8339,kids in a circle play with beach ball and surf boards
video7478,./test_1k_images_3/video7478_frame_001_of_004.jpg,./test_1k_images_3/video7478_frame_002_of_004.jpg,./test_1k_images_3/video7478_frame_003_of_004.jpg,./test_1k_images_3/video7478_frame_004_of_004.jpg,video7478,a football video game is being played
video7833,./test_1k_images_3/video7833_frame_001_of_004.jpg,./test_1k_images_3/video7833_frame_002_of_004.jpg,./test_1k_images_3/video7833_frame_003_of_004.jpg,./test_1k_images_3/video7833_frame_004_of_004.jpg,video7833,a man is talking about business
video9835,./test_1k_images_3/video9835_frame_001_of_004.jpg,./test_1k_images_3/video9835_frame_002_of_004.jpg,./test_1k_images_3/video9835_frame_003_of_004.jpg,./test_1k_images_3/video9835_frame_004_of_004.jpg,video9835,the women sit at the lap top and talk to one another
video8756,./test_1k_images_3/video8756_frame_001_of_004.jpg,./test_1k_images_3/video8756_frame_002_of_004.jpg,./test_1k_images_3/video8756_frame_003_of_004.jpg,./test_1k_images_3/video8756_frame_004_of_004.jpg,video8756,a woman is dressed up in face paint
video8829,./test_1k_images_3/video8829_frame_001_of_004.jpg,./test_1k_images_3/video8829_frame_002_of_004.jpg,./test_1k_images_3/video8829_frame_003_of_004.jpg,./test_1k_images_3/video8829_frame_004_of_004.jpg,video8829,two men talk about stealing land and the bible
video9821,./test_1k_images_3/video9821_frame_001_of_004.jpg,./test_1k_images_3/video9821_frame_002_of_004.jpg,./test_1k_images_3/video9821_frame_003_of_004.jpg,./test_1k_images_3/video9821_frame_004_of_004.jpg,video9821,a man giving a presentation and showing the planet earth
video7554,./test_1k_images_3/video7554_frame_001_of_004.jpg,./test_1k_images_3/video7554_frame_002_of_004.jpg,./test_1k_images_3/video7554_frame_003_of_004.jpg,./test_1k_images_3/video7554_frame_004_of_004.jpg,video7554,a person pointing to food on a plate
video8125,./test_1k_images_3/video8125_frame_001_of_004.jpg,./test_1k_images_3/video8125_frame_002_of_004.jpg,./test_1k_images_3/video8125_frame_003_of_004.jpg,./test_1k_images_3/video8125_frame_004_of_004.jpg,video8125,a man in a flying contraption crashes in a field
video7688,./test_1k_images_3/video7688_frame_001_of_004.jpg,./test_1k_images_3/video7688_frame_002_of_004.jpg,./test_1k_images_3/video7688_frame_003_of_004.jpg,./test_1k_images_3/video7688_frame_004_of_004.jpg,video7688,one of two guys walking on a carton of eggs with bare feet
video7914,./test_1k_images_3/video7914_frame_001_of_004.jpg,./test_1k_images_3/video7914_frame_002_of_004.jpg,./test_1k_images_3/video7914_frame_003_of_004.jpg,./test_1k_images_3/video7914_frame_004_of_004.jpg,video7914,a flower and other natural scenes are displaying
video8479,./test_1k_images_3/video8479_frame_001_of_004.jpg,./test_1k_images_3/video8479_frame_002_of_004.jpg,./test_1k_images_3/video8479_frame_003_of_004.jpg,./test_1k_images_3/video8479_frame_004_of_004.jpg,video8479,a woman demonstrates how to cook chitlins
video8420,./test_1k_images_3/video8420_frame_001_of_004.jpg,./test_1k_images_3/video8420_frame_002_of_004.jpg,./test_1k_images_3/video8420_frame_003_of_004.jpg,./test_1k_images_3/video8420_frame_004_of_004.jpg,video8420,a man sits in a large black truck adjusting mirror
video8913,./test_1k_images_3/video8913_frame_001_of_004.jpg,./test_1k_images_3/video8913_frame_002_of_004.jpg,./test_1k_images_3/video8913_frame_003_of_004.jpg,./test_1k_images_3/video8913_frame_004_of_004.jpg,video8913,a video about different sports
video9802,./test_1k_images_3/video9802_frame_001_of_004.jpg,./test_1k_images_3/video9802_frame_002_of_004.jpg,./test_1k_images_3/video9802_frame_003_of_004.jpg,./test_1k_images_3/video9802_frame_004_of_004.jpg,video9802,a woman dances in the background while a guy doesn t move
video8315,./test_1k_images_3/video8315_frame_001_of_004.jpg,./test_1k_images_3/video8315_frame_002_of_004.jpg,./test_1k_images_3/video8315_frame_003_of_004.jpg,./test_1k_images_3/video8315_frame_004_of_004.jpg,video8315,three men were discussing the national football league
video9805,./test_1k_images_3/video9805_frame_001_of_004.jpg,./test_1k_images_3/video9805_frame_002_of_004.jpg,./test_1k_images_3/video9805_frame_003_of_004.jpg,./test_1k_images_3/video9805_frame_004_of_004.jpg,video9805,characters from video games are dancing to old mc donald had a farm
video7919,./test_1k_images_3/video7919_frame_001_of_004.jpg,./test_1k_images_3/video7919_frame_002_of_004.jpg,./test_1k_images_3/video7919_frame_003_of_004.jpg,./test_1k_images_3/video7919_frame_004_of_004.jpg,video7919,a character is jumping and floating in the air in a video game
video9321,./test_1k_images_3/video9321_frame_001_of_004.jpg,./test_1k_images_3/video9321_frame_002_of_004.jpg,./test_1k_images_3/video9321_frame_003_of_004.jpg,./test_1k_images_3/video9321_frame_004_of_004.jpg,video9321,penguins wander around on ice
video7215,./test_1k_images_3/video7215_frame_001_of_004.jpg,./test_1k_images_3/video7215_frame_002_of_004.jpg,./test_1k_images_3/video7215_frame_003_of_004.jpg,./test_1k_images_3/video7215_frame_004_of_004.jpg,video7215,person playing a game
video7113,./test_1k_images_3/video7113_frame_001_of_004.jpg,./test_1k_images_3/video7113_frame_002_of_004.jpg,./test_1k_images_3/video7113_frame_003_of_004.jpg,./test_1k_images_3/video7113_frame_004_of_004.jpg,video7113,a child in pink watches a white bird in an open box
video7909,./test_1k_images_3/video7909_frame_001_of_004.jpg,./test_1k_images_3/video7909_frame_002_of_004.jpg,./test_1k_images_3/video7909_frame_003_of_004.jpg,./test_1k_images_3/video7909_frame_004_of_004.jpg,video7909,a woman holding a ribbon
video7765,./test_1k_images_3/video7765_frame_001_of_004.jpg,./test_1k_images_3/video7765_frame_002_of_004.jpg,./test_1k_images_3/video7765_frame_003_of_004.jpg,./test_1k_images_3/video7765_frame_004_of_004.jpg,video7765,a person is discussing a car
video8264,./test_1k_images_3/video8264_frame_001_of_004.jpg,./test_1k_images_3/video8264_frame_002_of_004.jpg,./test_1k_images_3/video8264_frame_003_of_004.jpg,./test_1k_images_3/video8264_frame_004_of_004.jpg,video8264,women athletes taking their positions for a running race
video8672,./test_1k_images_3/video8672_frame_001_of_004.jpg,./test_1k_images_3/video8672_frame_002_of_004.jpg,./test_1k_images_3/video8672_frame_003_of_004.jpg,./test_1k_images_3/video8672_frame_004_of_004.jpg,video8672,dog is drinking milk with baby nibble bottle
video9330,./test_1k_images_3/video9330_frame_001_of_004.jpg,./test_1k_images_3/video9330_frame_002_of_004.jpg,./test_1k_images_3/video9330_frame_003_of_004.jpg,./test_1k_images_3/video9330_frame_004_of_004.jpg,video9330,a man with a guitar sings on a farm
video7977,./test_1k_images_3/video7977_frame_001_of_004.jpg,./test_1k_images_3/video7977_frame_002_of_004.jpg,./test_1k_images_3/video7977_frame_003_of_004.jpg,./test_1k_images_3/video7977_frame_004_of_004.jpg,video7977,someone is drawing pictures
video7500,./test_1k_images_3/video7500_frame_001_of_004.jpg,./test_1k_images_3/video7500_frame_002_of_004.jpg,./test_1k_images_3/video7500_frame_003_of_004.jpg,./test_1k_images_3/video7500_frame_004_of_004.jpg,video7500,a soccer team walking out on the field
video9238,./test_1k_images_3/video9238_frame_001_of_004.jpg,./test_1k_images_3/video9238_frame_002_of_004.jpg,./test_1k_images_3/video9238_frame_003_of_004.jpg,./test_1k_images_3/video9238_frame_004_of_004.jpg,video9238,a man is singing and dancing in an elevator while people watch
video8258,./test_1k_images_3/video8258_frame_001_of_004.jpg,./test_1k_images_3/video8258_frame_002_of_004.jpg,./test_1k_images_3/video8258_frame_003_of_004.jpg,./test_1k_images_3/video8258_frame_004_of_004.jpg,video8258,woman is using a baby stroller
video8321,./test_1k_images_3/video8321_frame_001_of_004.jpg,./test_1k_images_3/video8321_frame_002_of_004.jpg,./test_1k_images_3/video8321_frame_003_of_004.jpg,./test_1k_images_3/video8321_frame_004_of_004.jpg,video8321,a man is talking about something
video9251,./test_1k_images_3/video9251_frame_001_of_004.jpg,./test_1k_images_3/video9251_frame_002_of_004.jpg,./test_1k_images_3/video9251_frame_003_of_004.jpg,./test_1k_images_3/video9251_frame_004_of_004.jpg,video9251,sleeping beauty play promotion
