video_id,sentence
video1875,a man with glasses
video1875,a person rests on a bed
video1875,a promotional clip of a movie featuring halle berry
video1875,couple having a conversation
video1875,halle berry is touched by a man
video1875,man and woman are having an intense conversation in office
video1875,man smiling and laying head down
video1875,the couples are romance in the hotel
video1875,video showing clips from a movie
video1875,a man wearing a hat hugs someone
video1875,a black man and woman in the old west
video1875,a man in a hat kisses and holds a womans hand
video864,a 1997 acura integra for sale
video864,a 1997 acura is displayed for sale
video864,a 1997 acura is parked and for sale at midtown motors
video864,a car is being filmed
video864,a car is shown
video864,a car model is on display
video864,a still photo of a car and someone explaining it
video864,a tiny machine is catapulting a ball up in the air
video864,a video of a blue car
video864,a woman describing a car
video864,a woman is describing a car
video864,a woman is going over features of a car
video864,acura integra slide show commercial
video864,an advertisement for a 1997 acura integra with a text-to-speech narator
video864,an advertisement for a car
video864,camera panning around an acura for sale
video864,shows many angles of a used acura integra that s for sale while a computer voice gives mileage and phone number
video864,the black car is for sale
video864,a video of a blue car
video864,an advertisement for a 1997 acura integra with a text-to-speech narator
video1045,a 1980 s music video
video1045,a boy dance on the stage
video1045,a guy is dancing on stage in front of a crowd of women
video1045,a man in a red shirt is dancing while wearing yellow gloves
video1045,a man is dancing as others sing
video1045,a man is dancing
video1045,a mute clip of a george michael music video
video1045,george michael and a brunette woman sing and dance
video1045,george michael is performing in front a crowd
video1045,george michael sings and dances
video1045,group performing in front of a crowd people dancing and singing
video1045,guys and girls dancing on stage in front of a crowd
video1045,man dances on stage in front of women
video1045,people are performing a song on a stage
video1045,people are performing on stage
video1045,some people sing and dance
video1045,the band wham performs in a video
video1045,the man dances and swings his arms
video1045,this is a music video of people dancing and singing
video1045,people are performing a song on a stage
video479,a 17-year old teenage girl is utilizing her laptop
video479,a deep voice provides background information for the television show family guy
video479,a fat man cartoon is shown
video479,a man discussing the success of family guy
video479,a man explains the viewership of a tv show
video479,a man is discussing family guy
video479,a man is talking about family guy
video479,a person is talking about the cartoon show the family guy
video479,an animated man is standing with his family
video479,an announcer talks about the development of family guy series
video479,commentary about the cartoon series family guy
video479,facts about tv show family guy
video479,it is a clip from the family guy tv show
video479,peter griffen in green pants
video479,random family guy facts
video479,the advertisement for the family guy show
video479,this looks like a countdown show among the cartoon programmes
video479,video showing pictures from a cartoon
video479,the advertisement for the family guy show
video479,an announcer talks about the development of family guy series
video1832,a 17 year old girl is talking about being on her laptop
video1832,a 17-year old teenage girl is utilizing her laptop
video1832,a child with headphones then a teen girl on a laptop
video1832,a girl breaks it down to don t stop believing
video1832,a girl describing what she looks at on the internet
video1832,a girl is dancing
video1832,a girl is enjoying some music with earphones on
video1832,a girl talks about her laptop use
video1832,a kid is dancing to music
video1832,a little girl dancing to music and a teenage girl using a laptop
video1832,a little girl is singing and a different girl is using the computer
video1832,a man talks about different ways girls use their computer
video1832,a news story looks at girls on the internet
video1832,a short clip showcasing two woman using modern technology
video1832,girl dancing to on t stop believing
video1832,girl telling what she does on computer
video1832,they played music on the computer
video1832,young girl talking about her laptop skills
video1832,girl dancing to on t stop believing
video1832,they played music on the computer
video5848,a 16bit game with two characters in a clearing in a field
video5848,a man playing video games
video5848,a older 16 but video game
video5848,a person playing a video game and commentating
video5848,a pokemon game is being played where the character is walking around
video5848,a pokemon is following a boy
video5848,a scene from a video game
video5848,a video clip of a pokemon video game
video5848,a video game character is walking around
video5848,cut scene from an rpg video game
video5848,footage of a video game being played
video5848,game play from pokemon walking on a path
video5848,in a video game two players are walking around a map
video5848,pokemon character traveling through a town
video5848,pokemon gameplay of walking around
video5848,someone playing pokemon and walking around in the game
video5848,someone plays the video game pokemon
video5848,the play game on the screen
video5848,two characters are moving on the road in the video game
video5848,walkthrough for a nintendo pokemon game
video6747,a 16bit game with people in a field near a fence
video6747,a boy plays a pokemon video game
video6747,a male voice is talking while a pokemon video game
video6747,a man is commentating while playing a pokemon game
video6747,a man is playing a pokemon game while narrating the text
video6747,a man narrates a pokemon game
video6747,a person is playing pokemon for gameboy
video6747,about a video game
video6747,people are playing video games side by side
video6747,person playing a split screen video game
video6747,pokemon plays with men commentating
video6747,side by side screen game
video6747,someone is playing a game
video6747,someone playing pokemon while giving commentary
video6747,the clipping is from a cartoon programme
video6747,the pokemon game plays simultaniously
video6747,the same video game is played twice simultaneously while people talk over it
video6747,two people are competing in a video game
video6747,two players discuss why pokemon should never be exploited for evil
video6747,two players playing a pokemon game and one reading the game text
video5358,a 16 bit game with where pikachu looks confused
video5358,a clip of a video game character walking around
video5358,a man walks around in an arcade-style video game
video5358,a person is playing a video game
video5358,a person is playing pokemon
video5358,a pokemon video game is being played
video5358,a third person videogame character walking into a poke center in the pokemon game
video5358,a woman talking on talkshow
video5358,gameplay of a videogame is shown
video5358,pokemon character walking in the pokecenter
video5358,pokemon game pikachu scene
video5358,some one playing a games
video5358,someone is playing a game
video5358,someone is playing a video game
video5358,someone is playing pokemon on a gameboy
video5358,someone is walking around a pokemon center in a video game
video5358,someone playing pokemon on gameboy
video5358,the player talks to pikachu in pokemon yellow
video5358,the player wanders the pokemon center
video5358,a third person videogame character walking into a poke center in the pokemon game
video2366,a 10 year old sings on the voice
video2366,a boy is performing on stage
video2366,a boy is singing
video2366,a boy is singing a song in a stage in front of others
video2366,a boy is singing a song
video2366,a boy is singing on stage for a contest
video2366,a boy is singing inciting the applause of the audience
video2366,a boy singing at a competition
video2366,a boy singing on the voice kids
video2366,a boy sings on a stage to an audience
video2366,a child is singing on a song on a talent show
video2366,a kid is singing a song on stage
video2366,a little kid performs on the show called the voice
video2366,a reallity show is going on
video2366,a young boy is singing
video2366,a young boy performs on the show the voice while his family watches backstage
video2366,a young boy singing on a tv talent show
video2366,a young man sining for judges of a music talent competition
video2366,boy singing on a talent show
video2366,guy singing in a tv show
video1746,a strategic relocation is discussed
video1746,a advertisement about a product
video1746,a bottle of medicine being presented
video1746,a commecial for the infowars store
video1746,a commercial for nutritionally dense foods
video1746,a commercial for survival food
video1746,a computer game strategies
video1746,a guy trying to sell useless disaster products
video1746,a man talking about a product
video1746,a man telling about some product
video1746,a narrator shows off interfood products
video1746,a person intorducing a new product with its speciality
video1746,a product is being promoted
video1746,a screenshots of websites are visible interrupted by a computer generated graphic scenery
video1746,about a tv news
video1746,enerfood is being advertised
video1746,natural disasters are discussed
video1746,slip from some commercial
video1746,the store made an advertisement
video1746,the voiceover advertises the food product
video4078,a  young blonde woman talking to a camera
video4078,a girl is demonstrating makeup
video4078,a girl is explaining her idea
video4078,a girl is talking about why she doesn t drink alcohol
video4078,a girl shares her perspective on alcohol
video4078,a pretty girl is talking
video4078,a woman explains why she doesn t drink
video4078,a woman in a black sweater is folding her hands while talking
video4078,a woman is speaking
video4078,a woman is talking about alcohol on camera
video4078,a woman is talking about alcohol
video4078,a woman speaks to a camera for a video segment
video4078,a woman talking about herself
video4078,a woman talks about why she chooses not to drink
video4078,a woman talks to the camera about alcohol
video4078,a women talking to the camera about why she doesn t drink alcohol
video4078,girl sharing feelings about alchahol
video4078,the girl talks to the camera
video4078,a woman talks to the camera about alcohol
video4078,a woman speaks to a camera for a video segment
video3180,a  white stove with tea keetlespatula  2 frying pans and two chefs
video3180,a chef heats pans on a stovetop
video3180,a pan on the gas stove
video3180,a person displaying a stove
video3180,a person is cooking on a stove
video3180,a person looks at pans on the stovein a kitchen
video3180,a video of a kitchen stove with several pans on top of it
video3180,a white stove is shown and a man s hand moves over the pots on it
video3180,an oven is shown
video3180,frying pan on a stove
video3180,gordon ramsey is yelling at a man
video3180,in a kitchen few utensils aree placed in the stov
video3180,showcase of a kitchen stove top
video3180,someone is filming a stove
video3180,someone is showing how to prepare a recipe
video3180,there are people preparing to cook
video3180,there is a person in the kitchen about to cook
video3180,two frying pans are placed on a stove top
video3180,various pans are sitting on the stove
video3180,in a kitchen few utensils aree placed in the stov
video6856,a 16 bit video game character crossing a river and swinging a sword
video6856,a boy is explaning how to play a game in a forgin language
video6856,a gamer is playing castle crashers
video6856,a gamer playing a video game
video6856,a kid is playing a video game in a forest
video6856,a man and woman playing a video game
video6856,a man is playing a video game
video6856,a person is playing a video game
video6856,a person plays a two dimensional game as a character crosses a river
video6856,castle crasher s gameplay on a river
video6856,game play footage of action game
video6856,girl talking while a video game plays on the screen
video6856,people are playing an 8 bit adventure game
video6856,some person playing video game
video6856,someone giving demo for some game and talking about that
video6856,someone is playing a video game
video6856,someone is playing a video game
video6856,the boy talks as he plays a video game
video6856,a person is playing a video game
video6856,game play footage of action game
video1944,a  tutorial on how to draw cartoons via a computer program
video1944,a person draws an animal in ms paint
video1944,a person draws lines on a cat in paint
video1944,a person editing a drawing on a computer program
video1944,a person is coloring a blue fox on the computer
video1944,a person is drawing an animal in a software program
video1944,a person is drawing on the computer
video1944,a person is recording their computer screen
video1944,a person looking at a painting in paint and editing it
video1944,a person makes images using paint
video1944,a tutorial for ms paint
video1944,colouring the picture
video1944,guy drawing a dog-like animal in a paint program
video1944,someone is making a drawing
video1944,someone is on a computor
video1944,someone is showing computer application
video1944,someone working on a drawing in ms paint/
video1944,a person is coloring a blue fox on the computer
video1944,a  tutorial on how to draw cartoons via a computer program
video1944,someone is showing computer application
video2549,a 2d fighting game is being played
video2549,a clip of fighting video game
video2549,a clip of the video game mortal kombat
video2549,a fight in the video game mortal kombat
video2549,a person is playing a fighting video game
video2549,a person with four arms is fighting a man in a video game
video2549,a screencast of a videogame where freddy krueger is battling a four-armed monster
video2549,a video game character is fighting with another character
video2549,a video game freddy krueger is defeated
video2549,a video game version of freddy kruger fights a multi arm monster
video2549,a video of someone playing mortal kombat
video2549,a violent video game is played
video2549,freddy is fighting guro
video2549,freddy krueger fights his opponent
video2549,in this clip from an arcade video game two characters fight each other
video2549,mortal kombat video game fight gameplay
video2549,someone is playing a game
video2549,two video game characters are fighting
video2549,two video game characters fight
video2549,a clip of fighting video game
video4460,a 3 point shot made with 82 seconds left in the game
video4460,a basketball player shoots a 3 pointer and scores
video4460,a basketball team is playing in front of speculators
video4460,a man is playing basketball
video4460,a player is putting the basketball into the post from distance
video4460,a recap of a basketball game
video4460,a video showing basketball clips
video4460,a volley ball player put the ball in basket
video4460,basket ball game broadcast
video4460,carmelo anthony shooting a game winning shot
video4460,it is basketball highlights featuring the knicks and the bulls
video4460,men are playing baskeball
video4460,men play basketball on tv with slow motion repays
video4460,people are playing basketball
video4460,scene from a basketball game
video4460,sports man playing basketball game
video4460,the player makes a three-pointer
video4460,volley ball players are playing in a stage
video4460,a recap of a basketball game
video4460,a video showing basketball clips
video5762,a 3d dinosaur stares at 3d kid
video5762,a cartoon character emerges from the woods
video5762,a clip of the animated movie the croods
video5762,a comedy of dinosaurs in the woods
video5762,a dinosaur 3d movie trailer
video5762,a dinosaur is looking at a boy
video5762,a dinosaur sees a boy and then few animals are shown in the animated video
video5762,a portion of the movie the good dinosaur plays
video5762,a short 3d animated clip for a children movie
video5762,an animated boy watching dinozaurs in forest
video5762,animated cartoon where the kid is scared
video5762,cartoon characters are interacting
video5762,it is a clip from a pixar movie trailer
video5762,it is the part of animated cartoon
video5762,little animated boy lost in the jungle
video5762,movie preview of an animated feature
video5762,a short 3d animated clip for a children movie
video5762,an animated boy watching dinozaurs in forest
video5762,a 3d dinosaur stares at 3d kid
video5762,a short 3d animated clip for a children movie
